 

stn;time;rre150m0
ZHWIN;198910;68.0
ZHWIN;198911;27.0
ZHWIN;198912;70.0
ZHWIN;199001;25.0
ZHWIN;199002;104.5
ZHWIN;199003;46.5
ZHWIN;199004;47.0
ZHWIN;199005;74.5
ZHWIN;199006;128.8
ZHWIN;199007;58.5
ZHWIN;199008;47.5
ZHWIN;199009;70.0
ZHWIN;199010;109.0
ZHWIN;199011;128.5
ZHWIN;199012;50.5
ZHWIN;199101;60.0
ZHWIN;199102;10.0
ZHWIN;199103;45.5
ZHWIN;199104;53.5
ZHWIN;199105;82.5
ZHWIN;199106;177.0
ZHWIN;199107;71.0
ZHWIN;199108;16.5
ZHWIN;199109;68.0
ZHWIN;199110;19.0
ZHWIN;199111;97.0
ZHWIN;199112;41.5
ZHWIN;199201;11.0
ZHWIN;199202;42.5
ZHWIN;199203;59.5
ZHWIN;199204;88.5
ZHWIN;199205;18.5
ZHWIN;199206;125.0
ZHWIN;199207;121.0
ZHWIN;199208;64.5
ZHWIN;199209;42.0
ZHWIN;199210;129.5
ZHWIN;199211;139.5
ZHWIN;199212;75.0
ZHWIN;199301;19.5
ZHWIN;199302;9.5
ZHWIN;199303;32.0
ZHWIN;199304;52.0
ZHWIN;199305;51.0
ZHWIN;199306;100.5
ZHWIN;199307;170.5
ZHWIN;199308;80.0
ZHWIN;199309;74.5
ZHWIN;199310;90.0
ZHWIN;199311;40.5
ZHWIN;199312;91.5
ZHWIN;199401;103.5
ZHWIN;199402;31.5
ZHWIN;199403;58.0
ZHWIN;199404;100.5
ZHWIN;199405;180.0
ZHWIN;199406;67.5
ZHWIN;199407;32.0
ZHWIN;199408;135.0
ZHWIN;199409;106.0
ZHWIN;199410;63.0
ZHWIN;199411;24.5
ZHWIN;199412;114.5
ZHWIN;199501;120.0
ZHWIN;199502;96.0
ZHWIN;199503;90.5
ZHWIN;199504;70.0
ZHWIN;199505;150.0
ZHWIN;199506;140.5
ZHWIN;199507;65.0
ZHWIN;199508;127.0
ZHWIN;199509;63.0
ZHWIN;199510;5.0
ZHWIN;199511;78.0
ZHWIN;199512;103.0
ZHWIN;199601;23.0
ZHWIN;199602;43.5
ZHWIN;199603;26.5
ZHWIN;199604;40.0
ZHWIN;199605;125.0
ZHWIN;199606;48.0
ZHWIN;199607;156.0
ZHWIN;199608;79.0
ZHWIN;199609;43.0
ZHWIN;199610;74.5
ZHWIN;199611;95.0
ZHWIN;199612;75.0
ZHWIN;199701;8.0
ZHWIN;199702;61.5
ZHWIN;199703;15.5
ZHWIN;199704;51.0
ZHWIN;199705;40.0
ZHWIN;199706;110.5
ZHWIN;199707;107.5
ZHWIN;199708;74.5
ZHWIN;199709;26.0
ZHWIN;199710;49.0
ZHWIN;199711;26.0
ZHWIN;199712;103.0
ZHWIN;199801;79.0
ZHWIN;199802;21.0
ZHWIN;199803;49.5
ZHWIN;199804;57.5
ZHWIN;199805;26.0
ZHWIN;199806;77.5
ZHWIN;199807;54.0
ZHWIN;199808;45.5
ZHWIN;199809;126.0
ZHWIN;199810;99.3
ZHWIN;199811;108.9
ZHWIN;199812;36.6
ZHWIN;199901;42.5
ZHWIN;199902;99.4
ZHWIN;199903;50.3
ZHWIN;199904;78.8
ZHWIN;199905;171.0
ZHWIN;199906;131.0
ZHWIN;199907;79.4
ZHWIN;199908;94.6
ZHWIN;199909;100.3
ZHWIN;199910;39.5
ZHWIN;199911;73.5
ZHWIN;199912;106.2
ZHWIN;200001;17.5
ZHWIN;200002;100.8
ZHWIN;200003;65.7
ZHWIN;200004;40.5
ZHWIN;200005;63.6
ZHWIN;200006;41.5
ZHWIN;200007;33.2
ZHWIN;200008;35.5
ZHWIN;200009;93.5
ZHWIN;200010;50.0
ZHWIN;200011;60.1
ZHWIN;200012;27.9
ZHWIN;200101;114.5
ZHWIN;200102;35.6
ZHWIN;200103;202.6
ZHWIN;200104;92.0
ZHWIN;200105;63.5
ZHWIN;200106;61.0
ZHWIN;200107;72.0
ZHWIN;200108;129.5
ZHWIN;200109;152.7
ZHWIN;200110;19.0
ZHWIN;200111;79.5
ZHWIN;200112;44.0
ZHWIN;200201;19.0
ZHWIN;200202;88.0
ZHWIN;200203;40.5
ZHWIN;200204;62.5
ZHWIN;200205;131.0
ZHWIN;200206;48.5
ZHWIN;200207;58.0
ZHWIN;200208;65.5
ZHWIN;200209;123.5
ZHWIN;200210;122.5
ZHWIN;200211;141.0
ZHWIN;200212;72.1
ZHWIN;200301;45.3
ZHWIN;200302;25.0
ZHWIN;200303;30.0
ZHWIN;200304;36.5
ZHWIN;200305;60.0
ZHWIN;200306;16.5
ZHWIN;200307;104.5
ZHWIN;200308;81.0
ZHWIN;200309;33.0
ZHWIN;200310;123.5
ZHWIN;200311;56.5
ZHWIN;200312;29.0
ZHWIN;200401;123.0
ZHWIN;200402;20.0
ZHWIN;200403;48.0
ZHWIN;200404;22.0
ZHWIN;200405;101.5
ZHWIN;200406;91.5
ZHWIN;200407;89.0
ZHWIN;200408;41.0
ZHWIN;200409;57.0
ZHWIN;200410;107.5
ZHWIN;200411;10.5
ZHWIN;200412;37.5
ZHWIN;200501;18.2
ZHWIN;200502;26.2
ZHWIN;200503;32.8
ZHWIN;200504;99.3
ZHWIN;200505;89.4
ZHWIN;200506;45.0
ZHWIN;200507;123.8
ZHWIN;200508;135.1
ZHWIN;200509;41.1
ZHWIN;200510;65.0
ZHWIN;200511;19.6
ZHWIN;200512;65.6
ZHWIN;200601;24.0
ZHWIN;200602;72.0
ZHWIN;200603;162.1
ZHWIN;200604;159.4
