 

stn;time;fu3010m1
NABHAE;200605;61.2
NABHAE;200606;83.9
NABHAE;200607;89.6
NABHAE;200608;88.9
NABHAE;200609;49.7
NABHAE;200610;83.2
NABHAE;200611;72.4
NABHAE;200612;63.0
NABHAE;200701;90.4
NABHAE;200702;-
NABHAE;200703;82.1
NABHAE;200704;49.0
NABHAE;200705;66.6
NABHAE;200706;67.3
NABHAE;200707;64.1
NABHAE;200708;48.2
NABHAE;200709;68.8
NABHAE;200710;45.7
NABHAE;200711;72.0
NABHAE;200712;86.0
NABHAE;200801;70.9
NABHAE;200802;77.0
NABHAE;200803;93.6
NABHAE;200804;67.7
NABHAE;200805;63.4
NABHAE;200806;61.2
NABHAE;200807;60.8
NABHAE;200808;69.5
NABHAE;200809;68.4
NABHAE;200810;63.4
NABHAE;200811;82.4
NABHAE;200812;76.0
NABHAE;200901;114.8
NABHAE;200902;79.2
NABHAE;200903;61.2
NABHAE;200904;85.0
NABHAE;200905;75.2
NABHAE;200906;68.8
NABHAE;200907;99.0
NABHAE;200908;52.2
NABHAE;200909;72.0
NABHAE;200910;65.5
NABHAE;200911;71.3
NABHAE;200912;62.6
NABHAE;201001;50.8
NABHAE;201002;85.0
NABHAE;201003;74.2
NABHAE;201004;53.3
NABHAE;201005;59.8
NABHAE;201006;55.4
NABHAE;201007;92.5
