 

stn;time;rti150yx
TICMD;1980;19801018
TICMD;1981;19810923
TICMD;1982;19820927
TICMD;1983;19830911
TICMD;1984;19840906
TICMD;1985;19850826
TICMD;1986;19860424
TICMD;1987;19870719
TICMD;1988;19881013
TICMD;1989;19890405
TICMD;1990;19900607
TICMD;1991;19910930
TICMD;1992;19920923
TICMD;1993;19930923
TICMD;1994;19940811
TICMD;1995;19950422
TICMD;1996;19961113
TICMD;1997;19970829
TICMD;1998;19980912
TICMD;1999;19990921
TICMD;2000;20001001
TICMD;2001;20010716
TICMD;2002;20021117
TICMD;2003;20031128
TICMD;2004;20041027
TICMD;2005;20050803
TICMD;2006;20060817
TICMD;2007;20070527
TICMD;2008;20080906
TICMD;2009;20090717
TICMD;2010;20101031
TICMD;2011;20111104
TICMD;2012;20120926
TICMD;2013;20131225
TICMD;2014;20141104
TICMD;2015;20150917
TICMD;2016;20161122
TICMD;2017;20170909
TICMD;2018;20181029
TICMD;2019;20190403
TICMD;2020;20201002
