 

stn;time;rsd100m0
IYSAU;199106;1
IYSAU;199107;5
IYSAU;199108;1
IYSAU;199109;1
IYSAU;199110;2
IYSAU;199111;3
IYSAU;199112;1
IYSAU;199201;0
IYSAU;199202;0
IYSAU;199203;1
IYSAU;199204;7
IYSAU;199205;3
IYSAU;199206;3
IYSAU;199207;3
IYSAU;199208;2
IYSAU;199209;2
IYSAU;199210;6
IYSAU;199211;3
IYSAU;199212;5
IYSAU;199301;0
IYSAU;199302;0
IYSAU;199303;0
IYSAU;199304;1
IYSAU;199305;0
IYSAU;199306;3
IYSAU;199307;2
IYSAU;199308;3
IYSAU;199309;5
IYSAU;199310;9
IYSAU;199311;2
IYSAU;199312;1
IYSAU;199401;5
IYSAU;199402;0
IYSAU;199403;1
IYSAU;199404;4
IYSAU;199405;1
IYSAU;199406;1
IYSAU;199407;2
IYSAU;199408;3
IYSAU;199409;7
IYSAU;199410;1
IYSAU;199411;1
IYSAU;199412;1
IYSAU;199501;1
IYSAU;199502;3
IYSAU;199503;2
IYSAU;199504;2
IYSAU;199505;4
IYSAU;199506;5
IYSAU;199507;1
IYSAU;199508;1
IYSAU;199509;3
IYSAU;199510;0
IYSAU;199511;0
IYSAU;199512;2
IYSAU;199601;2
IYSAU;199602;0
IYSAU;199603;0
IYSAU;199604;1
IYSAU;199605;3
IYSAU;199606;3
IYSAU;199607;4
IYSAU;199608;7
IYSAU;199609;0
IYSAU;199610;6
IYSAU;199611;8
IYSAU;199612;1
IYSAU;199701;2
IYSAU;199702;0
IYSAU;199703;0
IYSAU;199704;1
IYSAU;199705;1
IYSAU;199706;7
IYSAU;199707;3
IYSAU;199708;3
IYSAU;199709;0
IYSAU;199710;0
IYSAU;199711;5
IYSAU;199712;4
IYSAU;199801;0
IYSAU;199802;1
IYSAU;199803;0
IYSAU;199804;7
IYSAU;199805;2
IYSAU;199806;5
IYSAU;199807;5
IYSAU;199808;3
IYSAU;199809;5
IYSAU;199810;7
IYSAU;199811;0
IYSAU;199812;0
IYSAU;199901;2
IYSAU;199902;0
IYSAU;199903;3
IYSAU;199904;4
IYSAU;199905;3
IYSAU;199906;5
IYSAU;199907;2
IYSAU;199908;7
IYSAU;199909;1
IYSAU;199910;7
IYSAU;199911;2
IYSAU;199912;3
IYSAU;200001;0
IYSAU;200002;0
IYSAU;200003;4
IYSAU;200004;1
IYSAU;200005;1
IYSAU;200006;2
IYSAU;200007;5
IYSAU;200008;4
IYSAU;200009;1
