 

stn;time;fu3010m1
CLA;199805;38.9
CLA;199806;40.7
CLA;199807;33.5
CLA;199808;35.3
CLA;199809;27.7
CLA;199810;40.7
CLA;199811;37.1
CLA;199812;25.9
CLA;199901;40.7
CLA;199902;35.3
CLA;199903;42.5
CLA;199904;37.1
CLA;199905;29.5
CLA;199906;37.1
CLA;199907;38.9
CLA;199908;42.5
CLA;199909;33.5
CLA;199910;35.3
CLA;199911;29.5
CLA;199912;55.4
CLA;200001;24.1
CLA;200002;42.5
CLA;200003;29.5
CLA;200004;46.4
CLA;200005;33.5
CLA;200006;38.9
CLA;200007;37.1
CLA;200008;35.3
CLA;200009;37.1
CLA;200010;50.0
CLA;200011;64.8
CLA;200012;48.2
CLA;200101;66.6
CLA;200102;48.2
CLA;200103;50.0
CLA;200104;27.7
CLA;200105;25.9
CLA;200106;35.3
CLA;200107;37.1
CLA;200108;31.3
CLA;200109;40.7
CLA;200110;22.3
CLA;200111;33.5
CLA;200112;40.7
CLA;200201;37.1
CLA;200202;46.4
CLA;200203;33.5
CLA;200204;33.5
CLA;200205;20.5
CLA;200206;29.5
CLA;200207;22.3
CLA;200208;22.3
CLA;200209;29.5
CLA;200210;31.3
CLA;200211;37.1
CLA;200212;20.5
CLA;200301;51.8
CLA;200302;25.9
CLA;200303;37.1
CLA;200304;44.3
CLA;200305;38.9
CLA;200306;53.6
CLA;200307;42.5
CLA;200308;48.2
CLA;200309;27.7
CLA;200310;38.9
CLA;200311;22.3
CLA;200312;27.7
CLA;200401;50.0
CLA;200402;46.4
CLA;200403;37.1
CLA;200404;33.5
CLA;200405;27.7
CLA;200406;29.5
CLA;200407;38.9
CLA;200408;37.1
CLA;200409;29.5
CLA;200410;33.5
CLA;200411;29.5
CLA;200412;40.7
CLA;200501;42.5
CLA;200502;33.5
CLA;200503;27.7
CLA;200504;29.5
CLA;200505;33.5
CLA;200506;40.7
CLA;200507;64.8
CLA;200508;31.3
CLA;200509;25.9
CLA;200510;24.1
