 

stn;time;fu3010m1
IYTOH;200501;83.5
IYTOH;200502;76.3
IYTOH;200503;57.2
IYTOH;200504;74.5
IYTOH;200505;54.7
IYTOH;200506;51.1
IYTOH;200507;59.0
IYTOH;200508;60.5
IYTOH;200509;65.9
IYTOH;200510;85.7
IYTOH;200511;84.6
IYTOH;200512;74.9
IYTOH;200601;62.3
IYTOH;200602;106.6
IYTOH;200603;76.3
IYTOH;200604;67.0
IYTOH;200605;65.2
IYTOH;200606;85.3
IYTOH;200607;52.6
IYTOH;200608;73.1
IYTOH;200609;85.0
IYTOH;200610;90.4
IYTOH;200611;81.4
IYTOH;200612;79.2
IYTOH;200701;90.0
IYTOH;200702;87.1
IYTOH;200703;81.7
IYTOH;200704;51.5
IYTOH;200705;78.1
IYTOH;200706;72.0
IYTOH;200707;79.2
IYTOH;200708;69.5
IYTOH;200709;86.4
IYTOH;200710;82.4
IYTOH;200711;77.8
IYTOH;200712;77.4
IYTOH;200801;101.9
IYTOH;200802;69.1
IYTOH;200803;95.8
IYTOH;200804;75.2
IYTOH;200805;68.8
IYTOH;200806;59.4
IYTOH;200807;81.4
IYTOH;200808;69.1
IYTOH;200809;74.5
IYTOH;200810;102.2
IYTOH;200811;78.8
IYTOH;200812;103.0
IYTOH;200901;90.4
IYTOH;200902;76.0
IYTOH;200903;82.4
IYTOH;200904;81.0
IYTOH;200905;63.7
IYTOH;200906;86.8
IYTOH;200907;86.0
IYTOH;200908;60.8
IYTOH;200909;78.8
IYTOH;200910;83.5
IYTOH;200911;111.6
IYTOH;200912;91.8
IYTOH;201001;72.7
IYTOH;201002;74.5
IYTOH;201003;82.1
IYTOH;201004;63.4
IYTOH;201005;73.1
IYTOH;201006;63.7
IYTOH;201007;71.3
IYTOH;201008;90.7
IYTOH;201009;49.3
IYTOH;201010;80.3
IYTOH;201011;77.4
IYTOH;201012;75.2
IYTOH;201101;60.5
IYTOH;201102;67.7
IYTOH;201103;100.4
IYTOH;201104;64.4
IYTOH;201105;85.3
IYTOH;201106;85.0
IYTOH;201107;107.3
IYTOH;201108;85.7
IYTOH;201109;74.5
IYTOH;201110;65.5
IYTOH;201111;68.8
IYTOH;201112;75.2
IYTOH;201201;89.6
IYTOH;201202;-
IYTOH;201203;83.2
IYTOH;201204;75.6
IYTOH;201205;63.4
IYTOH;201206;66.6
IYTOH;201207;105.8
IYTOH;201208;69.5
IYTOH;201209;97.9
IYTOH;201210;69.5
