 

stn;time;tre200d0
LOH;19640101;-0.1
LOH;19640102;-0.3
LOH;19640103;-2.3
LOH;19640104;-4.6
LOH;19640105;-4.4
LOH;19640106;-5.0
LOH;19640107;-2.2
LOH;19640108;-3.0
LOH;19640109;-1.6
LOH;19640110;-0.9
LOH;19640111;-3.8
LOH;19640112;-6.6
LOH;19640113;-3.3
LOH;19640114;0.8
LOH;19640115;0.0
LOH;19640116;-6.4
LOH;19640117;-7.3
LOH;19640118;-5.7
LOH;19640119;-6.0
LOH;19640120;-7.3
LOH;19640121;-7.6
LOH;19640122;-8.2
LOH;19640123;-5.6
LOH;19640124;-6.6
LOH;19640125;-4.2
LOH;19640126;-3.2
LOH;19640127;-3.0
LOH;19640128;-4.1
LOH;19640129;-1.0
LOH;19640130;-1.4
LOH;19640131;-0.2
LOH;19640201;2.8
LOH;19640202;4.4
LOH;19640203;3.8
LOH;19640204;2.7
LOH;19640205;-1.8
LOH;19640206;-2.7
LOH;19640207;-5.2
LOH;19640208;-2.8
LOH;19640209;0.1
LOH;19640210;1.7
LOH;19640211;0.3
LOH;19640212;0.6
LOH;19640213;-0.4
LOH;19640214;-2.5
LOH;19640215;-1.3
LOH;19640216;-0.2
LOH;19640217;1.5
LOH;19640218;0.7
LOH;19640219;0.9
LOH;19640220;-1.1
LOH;19640221;-3.2
LOH;19640222;-1.1
LOH;19640223;4.0
LOH;19640224;5.7
LOH;19640225;6.2
LOH;19640226;7.4
LOH;19640227;6.1
LOH;19640228;5.8
LOH;19640229;4.2
LOH;19640301;3.3
LOH;19640302;2.7
LOH;19640303;3.4
LOH;19640304;2.4
LOH;19640305;-3.2
LOH;19640306;-5.6
LOH;19640307;-5.9
LOH;19640308;-5.7
LOH;19640309;-3.2
LOH;19640310;1.9
LOH;19640311;3.2
LOH;19640312;3.4
LOH;19640313;4.5
LOH;19640314;4.3
LOH;19640315;-0.2
LOH;19640316;-3.5
LOH;19640317;-2.5
LOH;19640318;-3.9
LOH;19640319;1.6
LOH;19640320;5.3
LOH;19640321;5.8
LOH;19640322;5.3
LOH;19640323;5.2
LOH;19640324;7.9
LOH;19640325;8.1
LOH;19640326;4.1
LOH;19640327;1.5
LOH;19640328;1.4
LOH;19640329;1.8
LOH;19640330;4.1
LOH;19640331;4.2
LOH;19640401;6.6
LOH;19640402;8.6
LOH;19640403;9.6
LOH;19640404;5.7
LOH;19640405;2.5
LOH;19640406;2.0
LOH;19640407;2.0
LOH;19640408;4.9
LOH;19640409;9.2
LOH;19640410;12.4
LOH;19640411;12.4
LOH;19640412;12.5
LOH;19640413;9.2
LOH;19640414;7.9
LOH;19640415;10.8
LOH;19640416;14.0
LOH;19640417;15.4
LOH;19640418;16.7
LOH;19640419;13.7
LOH;19640420;9.2
LOH;19640421;9.1
LOH;19640422;11.6
LOH;19640423;8.1
LOH;19640424;5.9
LOH;19640425;6.0
LOH;19640426;7.4
LOH;19640427;12.5
LOH;19640428;15.4
LOH;19640429;11.8
LOH;19640430;8.6
LOH;19640501;9.5
LOH;19640502;11.7
LOH;19640503;12.1
LOH;19640504;11.7
LOH;19640505;8.2
LOH;19640506;11.9
LOH;19640507;15.1
LOH;19640508;10.4
LOH;19640509;10.2
LOH;19640510;13.9
LOH;19640511;15.3
LOH;19640512;18.9
LOH;19640513;19.4
LOH;19640514;12.8
LOH;19640515;10.8
LOH;19640516;12.7
LOH;19640517;15.9
LOH;19640518;18.5
LOH;19640519;15.2
LOH;19640520;11.2
LOH;19640521;11.1
LOH;19640522;12.9
LOH;19640523;14.9
LOH;19640524;17.4
LOH;19640525;15.3
LOH;19640526;14.1
LOH;19640527;13.2
LOH;19640528;13.4
LOH;19640529;15.6
LOH;19640530;18.0
LOH;19640531;18.8
LOH;19640601;19.6
LOH;19640602;14.5
LOH;19640603;14.2
LOH;19640604;18.9
LOH;19640605;18.4
LOH;19640606;19.7
LOH;19640607;20.5
LOH;19640608;14.7
LOH;19640609;15.0
LOH;19640610;17.0
LOH;19640611;20.6
LOH;19640612;22.5
LOH;19640613;23.2
LOH;19640614;15.3
LOH;19640615;12.9
LOH;19640616;14.6
LOH;19640617;17.1
LOH;19640618;18.8
LOH;19640619;15.5
LOH;19640620;16.2
LOH;19640621;14.4
LOH;19640622;14.7
LOH;19640623;15.3
LOH;19640624;15.3
LOH;19640625;15.9
LOH;19640626;17.4
LOH;19640627;19.8
LOH;19640628;19.0
LOH;19640629;15.6
LOH;19640630;13.9
LOH;19640701;16.4
LOH;19640702;15.3
LOH;19640703;18.7
LOH;19640704;18.0
LOH;19640705;14.4
LOH;19640706;15.2
LOH;19640707;17.0
LOH;19640708;17.5
LOH;19640709;16.5
LOH;19640710;10.6
LOH;19640711;14.0
LOH;19640712;17.0
LOH;19640713;16.4
LOH;19640714;20.8
LOH;19640715;23.9
LOH;19640716;24.5
LOH;19640717;24.7
LOH;19640718;25.4
LOH;19640719;22.3
LOH;19640720;23.0
LOH;19640721;22.2
LOH;19640722;20.8
LOH;19640723;17.9
LOH;19640724;18.5
LOH;19640725;20.1
LOH;19640726;22.9
LOH;19640727;20.0
LOH;19640728;17.2
LOH;19640729;19.3
LOH;19640730;21.4
LOH;19640731;23.1
LOH;19640801;18.9
LOH;19640802;14.2
LOH;19640803;15.1
LOH;19640804;18.7
LOH;19640805;21.2
LOH;19640806;22.5
LOH;19640807;20.3
LOH;19640808;14.9
LOH;19640809;14.8
LOH;19640810;13.1
LOH;19640811;13.9
LOH;19640812;11.6
LOH;19640813;13.7
LOH;19640814;17.1
LOH;19640815;17.3
LOH;19640816;19.0
LOH;19640817;20.9
LOH;19640818;13.7
LOH;19640819;12.9
LOH;19640820;13.0
LOH;19640821;13.6
LOH;19640822;13.2
LOH;19640823;14.8
LOH;19640824;16.5
LOH;19640825;18.7
LOH;19640826;21.3
LOH;19640827;23.2
LOH;19640828;23.5
LOH;19640829;15.9
LOH;19640830;12.2
LOH;19640831;11.6
LOH;19640901;12.2
LOH;19640902;12.2
LOH;19640903;16.2
LOH;19640904;18.4
LOH;19640905;18.4
LOH;19640906;13.3
LOH;19640907;12.3
LOH;19640908;13.7
LOH;19640909;16.0
LOH;19640910;17.7
LOH;19640911;18.4
LOH;19640912;18.6
LOH;19640913;15.2
LOH;19640914;17.4
LOH;19640915;20.7
LOH;19640916;18.1
LOH;19640917;13.8
LOH;19640918;11.9
LOH;19640919;12.7
LOH;19640920;10.8
LOH;19640921;7.2
LOH;19640922;8.0
LOH;19640923;8.5
