 

stn;time;rre150y0
LFB;1914;1300.6
LFB;1915;1222.5
LFB;1916;1318.1
LFB;1917;1212.6
LFB;1918;1170.7
LFB;1919;1181.2
LFB;1920;773.2
LFB;1921;706.7
LFB;1922;1518.6
LFB;1923;1308.2
LFB;1924;1103.3
LFB;1925;1190.1
LFB;1926;1073.5
LFB;1927;1278.2
LFB;1928;1111.1
LFB;1929;856.8
LFB;1930;1382.9
LFB;1931;1388.9
LFB;1932;922.4
LFB;1933;1089.3
LFB;1934;971.0
LFB;1935;1420.0
LFB;1936;1395.9
LFB;1937;1113.5
LFB;1938;1027.0
LFB;1939;1605.6
LFB;1940;1519.4
LFB;1941;1091.3
LFB;1942;1065.5
LFB;1943;863.6
LFB;1944;1273.9
LFB;1945;1126.7
LFB;1946;970.1
LFB;1947;935.6
LFB;1948;1100.1
LFB;1949;715.4
LFB;1950;1102.8
LFB;1951;1246.7
LFB;1952;1420.9
LFB;1953;712.0
LFB;1954;1184.6
LFB;1955;1189.2
LFB;1956;1260.1
LFB;1957;1141.9
LFB;1958;1242.1
LFB;1959;907.3
LFB;1960;1149.1
LFB;1961;1198.7
LFB;1962;1089.3
LFB;1963;989.4
LFB;1964;969.4
LFB;1965;1491.5
LFB;1966;1244.2
LFB;1967;1070.4
LFB;1968;1327.2
LFB;1969;1113.2
LFB;1970;1371.6
LFB;1971;793.9
LFB;1972;973.1
LFB;1973;991.9
LFB;1974;1209.4
LFB;1975;1025.0
LFB;1976;881.9
LFB;1977;1385.0
LFB;1978;1218.4
LFB;1979;1324.9
LFB;1980;1263.1
LFB;1981;1568.9
LFB;1982;1393.4
LFB;1983;1198.7
LFB;1984;1067.1
LFB;1985;965.9
LFB;1986;1480.7
LFB;1987;1240.2
LFB;1988;1245.9
LFB;1989;859.6
LFB;1990;1223.4
LFB;1991;953.0
LFB;1992;1199.6
LFB;1993;1001.2
LFB;1994;1139.1
LFB;1995;1382.4
LFB;1996;1052.8
LFB;1997;1056.6
LFB;1998;1131.4
LFB;1999;1482.6
LFB;2000;1146.2
LFB;2001;1517.1
LFB;2002;1344.9
LFB;2003;746.3
LFB;2004;1087.1
LFB;2005;981.0
LFB;2006;1389.7
LFB;2007;1183.0
LFB;2008;1107.5
LFB;2009;1101.6
LFB;2010;1100.8
LFB;2011;886.2
LFB;2012;1413.8
LFB;2013;1239.5
LFB;2014;1019.8
LFB;2015;913.0
LFB;2016;1188.6
LFB;2017;1116.4
LFB;2018;975.4
LFB;2019;1015.4
LFB;2020;961.9
