 

stn;time;rhh150mx
BUF;199907;6.9
BUF;199908;13.8
BUF;199909;11.3
BUF;199910;4.5
BUF;199911;2.5
BUF;199912;4.3
BUF;200001;0.8
BUF;200002;2.3
BUF;200003;4.2
BUF;200004;3.1
BUF;200005;4.1
BUF;200006;6.4
BUF;200007;7.0
BUF;200008;6.9
BUF;200009;11.3
BUF;200010;5.7
BUF;200011;8.0
BUF;200012;3.5
BUF;200101;2.3
BUF;200102;1.4
BUF;200103;3.4
BUF;200104;3.8
BUF;200105;5.3
BUF;200106;7.4
BUF;200107;7.6
BUF;200108;6.0
BUF;200109;3.2
BUF;200110;4.4
BUF;200111;2.1
BUF;200112;0.6
BUF;200201;0.8
BUF;200202;1.0
BUF;200203;3.1
BUF;200204;3.6
BUF;200205;5.8
BUF;200206;6.5
BUF;200207;10.0
BUF;200208;7.2
BUF;200209;2.6
BUF;200210;6.0
BUF;200211;8.2
BUF;200212;1.4
BUF;200301;1.2
BUF;200302;1.4
BUF;200303;1.0
BUF;200304;6.0
BUF;200305;19.8
BUF;200306;7.7
BUF;200307;14.5
BUF;200308;16.1
BUF;200309;6.2
BUF;200310;6.3
BUF;200311;6.5
BUF;200312;2.3
BUF;200401;2.7
BUF;200402;1.4
BUF;200403;1.3
BUF;200404;1.7
BUF;200405;3.9
BUF;200406;3.3
BUF;200407;5.6
BUF;200408;8.0
BUF;200409;4.2
BUF;200410;7.6
BUF;200411;2.4
BUF;200412;1.3
BUF;200501;1.4
BUF;200502;1.7
BUF;200503;1.9
BUF;200504;2.8
BUF;200505;3.6
BUF;200506;5.2
BUF;200507;9.4
BUF;200508;6.5
BUF;200509;2.9
BUF;200510;5.3
