 

stn;time;fklnd3m0
BOU;201209;0
BOU;201210;0
BOU;201211;0
BOU;201212;0
BOU;201301;0
BOU;201302;1
BOU;201303;0
BOU;201304;0
BOU;201305;0
BOU;201306;0
BOU;201307;0
BOU;201308;0
BOU;201309;0
BOU;201310;0
BOU;201311;0
BOU;201312;0
BOU;201401;0
BOU;201402;2
BOU;201403;0
BOU;201404;0
BOU;201405;0
BOU;201406;0
BOU;201407;0
BOU;201408;0
BOU;201409;0
BOU;201410;1
BOU;201411;0
BOU;201412;0
BOU;201501;0
BOU;201502;0
BOU;201503;0
BOU;201504;0
BOU;201505;0
BOU;201506;0
BOU;201507;0
BOU;201508;0
BOU;201509;0
BOU;201510;0
BOU;201511;0
BOU;201512;0
BOU;201601;0
BOU;201602;1
BOU;201603;0
BOU;201604;0
BOU;201605;0
BOU;201606;0
BOU;201607;0
BOU;201608;0
BOU;201609;0
BOU;201610;0
BOU;201611;0
BOU;201612;0
BOU;201701;0
BOU;201702;0
BOU;201703;0
BOU;201704;0
BOU;201705;0
BOU;201706;0
BOU;201707;1
BOU;201708;1
BOU;201709;1
BOU;201710;0
BOU;201711;0
BOU;201712;0
BOU;201801;1
BOU;201802;0
BOU;201803;0
BOU;201804;0
BOU;201805;0
BOU;201806;0
BOU;201807;0
BOU;201808;0
BOU;201809;1
BOU;201810;0
BOU;201811;0
BOU;201812;2
BOU;201901;0
BOU;201902;0
BOU;201903;1
BOU;201904;0
BOU;201905;0
BOU;201906;1
BOU;201907;0
BOU;201908;0
BOU;201909;0
BOU;201910;0
BOU;201911;0
BOU;201912;0
BOU;202001;0
BOU;202002;2
BOU;202003;0
BOU;202004;0
BOU;202005;0
BOU;202006;0
BOU;202007;0
BOU;202008;1
BOU;202009;0
BOU;202010;0
BOU;202011;0
BOU;202012;0
BOU;202101;0
BOU;202102;0
BOU;202103;1
