 

stn;time;rsd100m0
DLMUD;195301;0
DLMUD;195302;1
DLMUD;195303;0
DLMUD;195304;2
DLMUD;195305;2
DLMUD;195306;5
DLMUD;195307;4
DLMUD;195308;4
DLMUD;195309;0
DLMUD;195310;0
DLMUD;195311;0
DLMUD;195312;1
DLMUD;195401;2
DLMUD;195402;0
DLMUD;195403;0
DLMUD;195404;2
DLMUD;195405;6
DLMUD;195406;3
DLMUD;195407;6
DLMUD;195408;3
DLMUD;195409;4
DLMUD;195410;3
DLMUD;195411;0
DLMUD;195412;1
DLMUD;195501;2
DLMUD;195502;2
DLMUD;195503;0
DLMUD;195504;3
DLMUD;195505;5
DLMUD;195506;3
DLMUD;195507;8
DLMUD;195508;0
DLMUD;195509;2
DLMUD;195510;1
DLMUD;195511;0
DLMUD;195512;1
DLMUD;195601;2
DLMUD;195602;0
DLMUD;195603;1
DLMUD;195604;0
DLMUD;195605;3
DLMUD;195606;5
DLMUD;195607;4
DLMUD;195608;4
DLMUD;195609;1
DLMUD;195610;4
DLMUD;195611;1
DLMUD;195612;0
DLMUD;195701;1
DLMUD;195702;3
DLMUD;195703;2
DLMUD;195704;4
DLMUD;195705;3
DLMUD;195706;3
DLMUD;195707;8
DLMUD;195708;4
DLMUD;195709;4
DLMUD;195710;0
DLMUD;195711;1
DLMUD;195712;0
DLMUD;195801;2
DLMUD;195802;5
DLMUD;195803;2
DLMUD;195804;1
DLMUD;195805;0
DLMUD;195806;7
DLMUD;195807;5
DLMUD;195808;2
DLMUD;195809;2
DLMUD;195810;6
DLMUD;195811;0
DLMUD;195812;3
DLMUD;195901;3
DLMUD;195902;1
DLMUD;195903;1
DLMUD;195904;2
DLMUD;195905;3
DLMUD;195906;6
DLMUD;195907;2
DLMUD;195908;2
DLMUD;195909;0
DLMUD;195910;0
DLMUD;195911;0
DLMUD;195912;1
DLMUD;196001;0
DLMUD;196002;1
DLMUD;196003;3
DLMUD;196004;1
DLMUD;196005;1
DLMUD;196006;2
DLMUD;196007;5
DLMUD;196008;2
DLMUD;196009;1
DLMUD;196010;3
DLMUD;196011;1
DLMUD;196012;0
DLMUD;196101;0
DLMUD;196102;2
DLMUD;196103;1
DLMUD;196104;0
DLMUD;196105;3
DLMUD;196106;4
DLMUD;196107;3
DLMUD;196108;4
DLMUD;196109;1
DLMUD;196110;2
DLMUD;196111;1
DLMUD;196112;5
DLMUD;196201;3
DLMUD;196202;2
DLMUD;196203;2
DLMUD;196204;1
DLMUD;196205;6
DLMUD;196206;2
DLMUD;196207;3
DLMUD;196208;2
DLMUD;196209;2
DLMUD;196210;1
DLMUD;196211;1
DLMUD;196212;1
DLMUD;196301;1
DLMUD;196302;1
DLMUD;196303;1
DLMUD;196304;2
DLMUD;196305;3
DLMUD;196306;4
DLMUD;196307;2
DLMUD;196308;6
DLMUD;196309;3
DLMUD;196310;1
DLMUD;196311;4
DLMUD;196312;0
DLMUD;196401;1
DLMUD;196402;0
DLMUD;196403;2
DLMUD;196404;1
DLMUD;196405;6
DLMUD;196406;1
DLMUD;196407;1
DLMUD;196408;3
DLMUD;196409;2
DLMUD;196410;5
DLMUD;196411;2
DLMUD;196412;2
DLMUD;196501;1
DLMUD;196502;0
DLMUD;196503;2
DLMUD;196504;4
DLMUD;196505;5
DLMUD;196506;6
DLMUD;196507;5
DLMUD;196508;1
DLMUD;196509;4
DLMUD;196510;0
DLMUD;196511;0
DLMUD;196512;1
DLMUD;196601;0
DLMUD;196602;3
DLMUD;196603;0
DLMUD;196604;3
DLMUD;196605;4
DLMUD;196606;4
DLMUD;196607;7
DLMUD;196608;7
DLMUD;196609;1
DLMUD;196610;6
DLMUD;196611;1
DLMUD;196612;2
DLMUD;196701;0
DLMUD;196702;1
DLMUD;196703;1
DLMUD;196704;0
DLMUD;196705;4
DLMUD;196706;5
DLMUD;196707;2
DLMUD;196708;2
DLMUD;196709;3
DLMUD;196710;1
DLMUD;196711;0
DLMUD;196712;0
DLMUD;196801;3
DLMUD;196802;1
DLMUD;196803;0
DLMUD;196804;2
DLMUD;196805;3
DLMUD;196806;4
DLMUD;196807;6
DLMUD;196808;2
DLMUD;196809;4
DLMUD;196810;1
DLMUD;196811;0
DLMUD;196812;0
DLMUD;196901;1
DLMUD;196902;0
DLMUD;196903;1
DLMUD;196904;0
DLMUD;196905;4
DLMUD;196906;6
DLMUD;196907;2
DLMUD;196908;7
DLMUD;196909;0
DLMUD;196910;0
DLMUD;196911;3
DLMUD;196912;1
DLMUD;197001;0
DLMUD;197002;6
DLMUD;197003;0
DLMUD;197004;3
DLMUD;197005;1
DLMUD;197006;3
DLMUD;197007;1
DLMUD;197008;7
DLMUD;197009;3
DLMUD;197010;1
DLMUD;197011;2
DLMUD;197012;0
DLMUD;197101;0
DLMUD;197102;1
DLMUD;197103;1
DLMUD;197104;2
DLMUD;197105;2
DLMUD;197106;6
DLMUD;197107;2
DLMUD;197108;4
DLMUD;197109;4
DLMUD;197110;1
DLMUD;197111;1
DLMUD;197112;1
DLMUD;197201;0
DLMUD;197202;0
DLMUD;197203;0
DLMUD;197204;3
DLMUD;197205;2
DLMUD;197206;3
DLMUD;197207;4
DLMUD;197208;1
DLMUD;197209;1
DLMUD;197210;3
DLMUD;197211;5
DLMUD;197212;0
DLMUD;197301;2
DLMUD;197302;0
DLMUD;197303;1
DLMUD;197304;1
DLMUD;197305;4
DLMUD;197306;6
DLMUD;197307;1
DLMUD;197308;3
DLMUD;197309;2
DLMUD;197310;1
DLMUD;197311;3
DLMUD;197312;1
DLMUD;197401;1
DLMUD;197402;3
DLMUD;197403;0
DLMUD;197404;2
DLMUD;197405;3
DLMUD;197406;4
DLMUD;197407;3
DLMUD;197408;4
DLMUD;197409;2
DLMUD;197410;2
DLMUD;197411;2
DLMUD;197412;3
DLMUD;197501;2
DLMUD;197502;0
DLMUD;197503;2
DLMUD;197504;0
DLMUD;197505;4
DLMUD;197506;5
DLMUD;197507;5
DLMUD;197508;6
DLMUD;197509;1
DLMUD;197510;2
DLMUD;197511;1
DLMUD;197512;1
DLMUD;197601;2
DLMUD;197602;0
DLMUD;197603;0
DLMUD;197604;1
DLMUD;197605;3
DLMUD;197606;3
DLMUD;197607;5
DLMUD;197608;3
DLMUD;197609;3
DLMUD;197610;2
DLMUD;197611;2
DLMUD;197612;0
DLMUD;197701;1
DLMUD;197702;5
DLMUD;197703;0
DLMUD;197704;3
DLMUD;197705;0
DLMUD;197706;8
DLMUD;197707;3
DLMUD;197708;7
DLMUD;197709;2
DLMUD;197710;0
DLMUD;197711;2
DLMUD;197712;1
DLMUD;197801;1
DLMUD;197802;2
DLMUD;197803;1
DLMUD;197804;0
DLMUD;197805;5
DLMUD;197806;2
DLMUD;197807;3
DLMUD;197808;5
DLMUD;197809;3
DLMUD;197810;2
DLMUD;197811;0
DLMUD;197812;0
DLMUD;197901;1
DLMUD;197902;0
DLMUD;197903;3
DLMUD;197904;5
DLMUD;197905;1
DLMUD;197906;6
DLMUD;197907;1
DLMUD;197908;3
DLMUD;197909;5
DLMUD;197910;0
DLMUD;197911;4
DLMUD;197912;0
DLMUD;198001;1
DLMUD;198002;2
DLMUD;198003;1
DLMUD;198004;2
DLMUD;198005;1
DLMUD;198006;5
DLMUD;198007;4
DLMUD;198008;1
DLMUD;198009;3
DLMUD;198010;3
DLMUD;198011;1
DLMUD;198012;0
DLMUD;198101;0
DLMUD;198102;0
DLMUD;198103;0
DLMUD;198104;1
DLMUD;198105;2
DLMUD;198106;2
DLMUD;198107;7
DLMUD;198108;1
DLMUD;198109;4
DLMUD;198110;8
DLMUD;198111;1
DLMUD;198112;4
DLMUD;198201;4
DLMUD;198202;0
DLMUD;198203;1
DLMUD;198204;0
DLMUD;198205;4
DLMUD;198206;9
DLMUD;198207;4
DLMUD;198208;6
DLMUD;198209;0
DLMUD;198210;0
DLMUD;198211;1
DLMUD;198212;2
DLMUD;198301;2
DLMUD;198302;1
DLMUD;198303;1
DLMUD;198304;2
DLMUD;198305;4
DLMUD;198306;3
DLMUD;198307;1
DLMUD;198308;5
DLMUD;198309;5
DLMUD;198310;0
DLMUD;198311;2
DLMUD;198312;1
DLMUD;198401;0
DLMUD;198402;0
DLMUD;198403;0
DLMUD;198404;0
DLMUD;198405;4
DLMUD;198406;3
DLMUD;198407;6
DLMUD;198408;1
DLMUD;198409;4
DLMUD;198410;1
DLMUD;198411;2
DLMUD;198412;1
DLMUD;198501;2
DLMUD;198502;1
DLMUD;198503;1
DLMUD;198504;0
DLMUD;198505;4
DLMUD;198506;3
DLMUD;198507;2
DLMUD;198508;6
DLMUD;198509;2
DLMUD;198510;0
DLMUD;198511;4
DLMUD;198512;1
DLMUD;198601;4
DLMUD;198602;0
DLMUD;198603;3
DLMUD;198604;2
DLMUD;198605;5
DLMUD;198606;1
DLMUD;198607;3
DLMUD;198608;3
DLMUD;198609;1
DLMUD;198610;4
DLMUD;198611;1
DLMUD;198612;1
DLMUD;198701;1
DLMUD;198702;2
DLMUD;198703;1
DLMUD;198704;3
DLMUD;198705;3
DLMUD;198706;2
DLMUD;198707;2
DLMUD;198708;5
DLMUD;198709;5
DLMUD;198710;1
DLMUD;198711;1
DLMUD;198712;4
DLMUD;198801;1
DLMUD;198802;0
DLMUD;198803;4
DLMUD;198804;1
DLMUD;198805;3
DLMUD;198806;5
DLMUD;198807;4
DLMUD;198808;3
DLMUD;198809;3
DLMUD;198810;1
DLMUD;198811;0
DLMUD;198812;2
DLMUD;198901;1
DLMUD;198902;1
DLMUD;198903;1
DLMUD;198904;3
DLMUD;198905;1
DLMUD;198906;3
DLMUD;198907;3
DLMUD;198908;2
DLMUD;198909;2
DLMUD;198910;2
DLMUD;198911;1
DLMUD;198912;2
DLMUD;199001;0
DLMUD;199002;5
DLMUD;199003;2
DLMUD;199004;3
DLMUD;199005;1
DLMUD;199006;7
DLMUD;199007;4
DLMUD;199008;4
DLMUD;199009;6
DLMUD;199010;3
DLMUD;199011;2
DLMUD;199012;0
DLMUD;199101;2
DLMUD;199102;0
DLMUD;199103;1
DLMUD;199104;0
DLMUD;199105;4
DLMUD;199106;4
DLMUD;199107;5
DLMUD;199108;2
DLMUD;199109;2
DLMUD;199110;0
DLMUD;199111;1
DLMUD;199112;3
DLMUD;199201;0
DLMUD;199202;1
DLMUD;199203;3
DLMUD;199204;2
DLMUD;199205;0
DLMUD;199206;1
DLMUD;199207;1
DLMUD;199208;2
DLMUD;199209;1
DLMUD;199210;4
DLMUD;199211;2
DLMUD;199212;0
DLMUD;199301;0
DLMUD;199302;0
DLMUD;199303;0
DLMUD;199304;1
DLMUD;199305;5
DLMUD;199306;5
DLMUD;199307;6
DLMUD;199308;5
DLMUD;199309;2
DLMUD;199310;2
DLMUD;199311;0
DLMUD;199312;1
DLMUD;199401;1
DLMUD;199402;0
DLMUD;199403;1
DLMUD;199404;4
DLMUD;199405;1
DLMUD;199406;1
DLMUD;199407;1
DLMUD;199408;3
DLMUD;199409;0
DLMUD;199410;0
DLMUD;199411;2
DLMUD;199412;2
DLMUD;199501;1
DLMUD;199502;0
DLMUD;199503;2
DLMUD;199504;1
DLMUD;199505;2
DLMUD;199506;4
DLMUD;199507;2
DLMUD;199508;3
DLMUD;199509;1
DLMUD;199510;0
DLMUD;199511;2
DLMUD;199512;2
DLMUD;199601;0
DLMUD;199602;0
DLMUD;199603;0
DLMUD;199604;0
DLMUD;199605;7
DLMUD;199606;3
DLMUD;199607;3
DLMUD;199608;3
DLMUD;199609;2
DLMUD;199610;4
DLMUD;199611;3
DLMUD;199612;0
DLMUD;199701;0
DLMUD;199702;1
DLMUD;199703;0
DLMUD;199704;1
DLMUD;199705;0
DLMUD;199706;4
DLMUD;199707;6
DLMUD;199708;2
DLMUD;199709;0
DLMUD;199710;3
DLMUD;199711;2
DLMUD;199712;1
DLMUD;199801;0
DLMUD;199802;0
DLMUD;199803;2
DLMUD;199804;1
DLMUD;199805;1
DLMUD;199806;3
DLMUD;199807;6
DLMUD;199808;2
DLMUD;199809;5
DLMUD;199810;4
DLMUD;199811;2
DLMUD;199812;0
DLMUD;199901;1
DLMUD;199902;3
DLMUD;199903;1
DLMUD;199904;2
DLMUD;199905;5
DLMUD;199906;3
DLMUD;199907;4
DLMUD;199908;1
DLMUD;199909;1
DLMUD;199910;2
DLMUD;199911;1
DLMUD;199912;2
DLMUD;200001;1
DLMUD;200002;1
DLMUD;200003;5
DLMUD;200004;1
DLMUD;200005;7
DLMUD;200006;2
DLMUD;200007;4
DLMUD;200008;1
DLMUD;200009;4
DLMUD;200010;4
DLMUD;200011;0
DLMUD;200012;1
DLMUD;200101;1
DLMUD;200102;1
DLMUD;200103;4
DLMUD;200104;3
DLMUD;200105;0
DLMUD;200106;7
DLMUD;200107;2
DLMUD;200108;4
DLMUD;200109;3
DLMUD;200110;1
DLMUD;200111;3
DLMUD;200112;1
DLMUD;200201;0
DLMUD;200202;0
DLMUD;200203;3
DLMUD;200204;0
DLMUD;200205;3
DLMUD;200206;3
DLMUD;200207;3
DLMUD;200208;4
DLMUD;200209;3
DLMUD;200210;4
DLMUD;200211;4
DLMUD;200212;4
DLMUD;200301;2
DLMUD;200302;1
DLMUD;200303;0
DLMUD;200304;0
DLMUD;200305;3
DLMUD;200306;2
DLMUD;200307;2
DLMUD;200308;0
DLMUD;200309;2
DLMUD;200310;3
DLMUD;200311;0
DLMUD;200312;0
DLMUD;200401;5
DLMUD;200402;1
DLMUD;200403;1
DLMUD;200404;0
DLMUD;200405;2
DLMUD;200406;3
DLMUD;200407;3
DLMUD;200408;2
DLMUD;200409;3
DLMUD;200410;3
DLMUD;200411;0
DLMUD;200412;0
