 

stn;time;fu3010m1
FRE;200607;69.8
FRE;200608;71.6
FRE;200609;43.6
FRE;200610;77.4
FRE;200611;70.6
FRE;200612;81.7
FRE;200701;91.1
FRE;200702;76.0
FRE;200703;68.4
FRE;200704;72.7
FRE;200705;63.0
FRE;200706;81.4
FRE;200707;67.7
FRE;200708;74.5
FRE;200709;67.7
FRE;200710;74.2
FRE;200711;64.8
FRE;200712;78.8
FRE;200801;85.7
FRE;200802;68.0
FRE;200803;94.3
FRE;200804;66.2
FRE;200805;55.4
FRE;200806;49.3
FRE;200807;69.5
FRE;200808;73.1
FRE;200809;71.3
FRE;200810;61.2
FRE;200811;74.5
FRE;200812;78.5
FRE;200901;90.7
FRE;200902;91.4
FRE;200903;80.6
FRE;200904;65.5
FRE;200905;61.2
FRE;200906;63.7
FRE;200907;74.2
FRE;200908;57.6
FRE;200909;80.3
FRE;200910;72.4
FRE;200911;73.4
FRE;200912;79.2
FRE;201001;59.8
FRE;201002;79.9
FRE;201003;83.9
FRE;201004;62.3
FRE;201005;70.9
FRE;201006;60.5
FRE;201007;77.0
FRE;201008;62.3
FRE;201009;66.6
FRE;201010;69.8
FRE;201011;63.7
FRE;201012;68.4
FRE;201101;69.8
FRE;201102;56.2
FRE;201103;63.0
FRE;201104;70.2
FRE;201105;72.0
FRE;201106;74.2
FRE;201107;73.1
FRE;201108;71.3
FRE;201109;60.8
FRE;201110;71.6
FRE;201111;35.3
FRE;201112;80.6
FRE;201201;78.5
FRE;201202;69.1
FRE;201203;69.8
FRE;201204;73.1
FRE;201205;59.0
FRE;201206;61.6
FRE;201207;75.6
FRE;201208;72.7
FRE;201209;73.8
FRE;201210;81.0
FRE;201211;76.7
FRE;201212;75.2
FRE;201301;87.5
FRE;201302;83.9
FRE;201303;58.7
FRE;201304;61.2
FRE;201305;58.7
FRE;201306;62.6
FRE;201307;62.3
FRE;201308;71.6
FRE;201309;72.7
FRE;201310;77.8
FRE;201311;83.5
FRE;201312;94.7
FRE;201401;58.7
FRE;201402;84.6
FRE;201403;61.9
FRE;201404;62.3
FRE;201405;78.8
FRE;201406;78.8
FRE;201407;65.5
FRE;201408;72.7
FRE;201409;57.2
FRE;201410;109.8
FRE;201411;88.6
FRE;201412;66.6
FRE;201501;71.6
FRE;201502;79.6
FRE;201503;76.3
FRE;201504;61.9
FRE;201505;70.6
FRE;201506;59.0
FRE;201507;71.6
FRE;201508;62.6
FRE;201509;87.1
FRE;201510;51.1
FRE;201511;67.0
FRE;201512;51.5
FRE;201601;70.2
FRE;201602;92.2
FRE;201603;76.7
FRE;201604;85.3
FRE;201605;60.8
FRE;201606;70.6
FRE;201607;53.6
FRE;201608;60.5
FRE;201609;60.5
FRE;201610;58.3
FRE;201611;74.5
FRE;201612;42.5
FRE;201701;75.2
FRE;201702;96.8
FRE;201703;76.7
FRE;201704;54.4
FRE;201705;55.1
FRE;201706;67.7
FRE;201707;60.5
FRE;201708;70.2
FRE;201709;94.0
FRE;201710;71.3
FRE;201711;68.4
FRE;201712;76.7
FRE;201801;96.5
FRE;201802;63.4
FRE;201803;57.2
FRE;201804;74.2
FRE;201805;64.1
FRE;201806;65.5
FRE;201807;47.9
FRE;201808;69.1
FRE;201809;81.0
FRE;201810;62.3
FRE;201811;53.3
FRE;201812;88.9
FRE;201901;64.8
FRE;201902;98.6
FRE;201903;95.4
FRE;201904;73.8
FRE;201905;77.0
FRE;201906;64.8
FRE;201907;62.3
FRE;201908;63.7
FRE;201909;61.9
FRE;201910;80.6
FRE;201911;67.0
FRE;201912;91.1
FRE;202001;96.5
FRE;202002;91.8
FRE;202003;72.7
FRE;202004;55.1
FRE;202005;87.8
FRE;202006;58.0
FRE;202007;66.6
FRE;202008;53.3
FRE;202009;69.5
FRE;202010;90.4
FRE;202011;72.0
FRE;202012;92.5
FRE;202101;78.8
FRE;202102;76.0
FRE;202103;77.8
