 

stn;time;rti150yx
BOC;1900;19000703
BOC;1901;19010320
BOC;1902;19020517
BOC;1903;19030818
BOC;1904;19040625
BOC;1905;19050805
BOC;1906;19060726
BOC;1907;19070725
BOC;1908;19080720
BOC;1909;19090912
BOC;1910;19100119
BOC;1911;19110515
BOC;1912;19120613
BOC;1913;19131112
BOC;1914;19140109
BOC;1915;19151105
BOC;1916;19160609
BOC;1917;19170911
BOC;1918;19180511
BOC;1919;19190330
BOC;1920;19200708
BOC;1921;19210523
BOC;1922;19220617
BOC;1923;19231013
BOC;1924;19240608
BOC;1925;19250804
BOC;1926;19260705
BOC;1927;19270712
BOC;1928;19280504
BOC;1929;19290706
BOC;1930;19300608
BOC;1931;19310815
BOC;1932;19320102
BOC;1933;19330707
BOC;1934;19340909
BOC;1935;19351027
BOC;1936;19360614
BOC;1937;19370601
BOC;1938;19380613
BOC;1939;19390630
BOC;1940;19400625
BOC;1941;19410605
BOC;1942;19420818
BOC;1943;19430603
BOC;1944;19440829
BOC;1945;19450810
BOC;1946;19460613
BOC;1947;19470111
BOC;1948;19480705
BOC;1949;19490429
BOC;1950;19500824
BOC;1951;19510711
BOC;1952;19521201
BOC;1953;19530625
BOC;1954;19540821
BOC;1955;19550607
BOC;1956;19560710
BOC;1957;19570923
BOC;1958;19580527
BOC;1959;19590728
BOC;1960;19601015
BOC;1961;19610810
BOC;1962;19620101
BOC;1963;19630607
BOC;1964;19640829
BOC;1965;19650822
BOC;1966;19660803
BOC;1967;19671116
BOC;1968;19680921
BOC;1969;19690813
BOC;1970;19700819
BOC;1971;19710606
BOC;1972;19721122
BOC;1973;19730623
BOC;1974;19740117
BOC;1975;19750830
BOC;1976;19760726
BOC;1977;19770621
BOC;1978;19780807
BOC;1979;19790819
BOC;1980;19801007
BOC;1981;19810525
BOC;1982;19820724
BOC;1983;19830524
BOC;1984;19840918
BOC;1985;19850706
BOC;1986;19860507
BOC;1987;19870926
BOC;1988;19880727
