 

stn;time;tre200y0
NAP;1978;4.0
NAP;1979;4.1
NAP;1980;3.4
NAP;1981;4.2
NAP;1982;5.4
NAP;1983;5.8
NAP;1984;4.0
NAP;1985;4.3
NAP;1986;4.5
NAP;1987;4.5
NAP;1988;5.0
NAP;1989;6.3
NAP;1990;5.7
NAP;1991;5.1
NAP;1992;5.8
NAP;1993;5.2
NAP;1994;6.2
NAP;1995;5.0
NAP;1996;4.5
NAP;1997;6.1
NAP;1998;5.2
NAP;1999;5.1
NAP;2000;5.9
NAP;2001;5.1
NAP;2002;5.9
NAP;2003;6.4
NAP;2004;5.1
NAP;2005;4.9
NAP;2006;6.1
NAP;2007;5.8
NAP;2008;5.4
NAP;2009;5.5
NAP;2010;4.2
NAP;2011;6.8
NAP;2012;5.5
NAP;2013;5.0
NAP;2014;6.5
NAP;2015;6.7
NAP;2016;6.1
NAP;2017;6.2
NAP;2018;6.9
NAP;2019;6.5
NAP;2020;7.0
