 

stn;time;fklnd3m0
DLMEM;201808;0
DLMEM;201809;0
DLMEM;201810;0
DLMEM;201811;0
DLMEM;201812;0
DLMEM;201901;0
DLMEM;201902;0
DLMEM;201903;0
DLMEM;201904;0
DLMEM;201905;0
DLMEM;201906;0
DLMEM;201907;0
DLMEM;201908;0
DLMEM;201909;0
DLMEM;201910;0
DLMEM;201911;0
DLMEM;201912;0
DLMEM;202001;0
DLMEM;202002;0
DLMEM;202003;0
DLMEM;202004;0
DLMEM;202005;0
DLMEM;202006;0
DLMEM;202007;0
DLMEM;202008;0
DLMEM;202009;0
DLMEM;202010;0
DLMEM;202011;0
DLMEM;202012;0
DLMEM;202101;0
DLMEM;202102;0
DLMEM;202103;0
