 

stn;time;rzz150mx
NABHAE;201009;2.6
NABHAE;201010;0.9
NABHAE;201011;1.0
NABHAE;201012;0.9
NABHAE;201101;0.9
NABHAE;201102;0.9
NABHAE;201103;0.8
NABHAE;201104;3.3
NABHAE;201105;2.2
NABHAE;201106;9.5
NABHAE;201107;20.9
NABHAE;201108;6.2
NABHAE;201109;6.0
NABHAE;201110;3.0
NABHAE;201111;1.0
NABHAE;201112;1.7
NABHAE;201201;2.9
NABHAE;201202;0.6
NABHAE;201203;0.4
NABHAE;201204;1.5
NABHAE;201205;3.6
NABHAE;201206;2.6
NABHAE;201207;12.1
NABHAE;201208;6.2
NABHAE;201209;5.3
NABHAE;201210;5.2
NABHAE;201211;1.6
NABHAE;201212;0.7
NABHAE;201301;0.6
NABHAE;201302;1.7
NABHAE;201303;0.7
NABHAE;201304;2.0
NABHAE;201305;3.2
NABHAE;201306;1.9
NABHAE;201307;8.7
NABHAE;201308;4.4
NABHAE;201309;5.8
NABHAE;201310;1.7
NABHAE;201311;2.2
NABHAE;201312;0.8
NABHAE;201401;1.0
NABHAE;201402;1.6
NABHAE;201403;2.7
NABHAE;201404;1.8
NABHAE;201405;5.7
NABHAE;201406;5.6
NABHAE;201407;25.0
NABHAE;201408;5.6
NABHAE;201409;1.9
NABHAE;201410;2.4
NABHAE;201411;0.8
NABHAE;201412;0.8
NABHAE;201501;1.2
NABHAE;201502;0.7
NABHAE;201503;1.2
