 

stn;time;rzz150mx
ABO;200910;1.8
ABO;200911;1.4
ABO;200912;1.2
ABO;201001;0.5
ABO;201002;1.0
ABO;201003;1.4
ABO;201004;1.6
ABO;201005;1.2
ABO;201006;2.3
ABO;201007;13.7
ABO;201008;2.1
ABO;201009;1.9
ABO;201010;0.6
ABO;201011;0.9
ABO;201012;1.2
ABO;201101;0.3
ABO;201102;1.0
ABO;201103;1.0
ABO;201104;1.2
ABO;201105;4.2
ABO;201106;6.2
ABO;201107;4.4
ABO;201108;14.3
ABO;201109;2.2
ABO;201110;1.6
ABO;201111;0.0
ABO;201112;1.5
ABO;201201;1.6
ABO;201202;0.6
ABO;201203;0.5
ABO;201204;1.0
ABO;201205;1.3
ABO;201206;3.6
ABO;201207;4.9
ABO;201208;6.3
ABO;201209;2.3
ABO;201210;3.3
ABO;201211;3.3
ABO;201212;1.6
ABO;201301;0.7
ABO;201302;1.5
ABO;201303;0.7
ABO;201304;1.0
ABO;201305;1.3
ABO;201306;3.5
ABO;201307;5.5
ABO;201308;4.2
ABO;201309;2.8
ABO;201310;1.5
ABO;201311;1.8
ABO;201312;0.6
ABO;201401;0.8
ABO;201402;1.3
ABO;201403;-
ABO;201404;2.4
ABO;201405;1.2
ABO;201406;2.7
ABO;201407;4.7
ABO;201408;3.5
ABO;201409;2.0
ABO;201410;1.7
ABO;201411;1.1
ABO;201412;0.7
ABO;201501;1.4
ABO;201502;0.4
ABO;201503;0.8
ABO;201504;1.1
ABO;201505;2.0
ABO;201506;6.5
ABO;201507;13.4
ABO;201508;4.8
ABO;201509;2.3
ABO;201510;3.5
ABO;201511;1.5
ABO;201512;0.2
ABO;201601;1.2
ABO;201602;1.2
ABO;201603;0.9
ABO;201604;1.2
ABO;201605;1.3
ABO;201606;3.4
ABO;201607;12.5
ABO;201608;3.8
ABO;201609;3.4
ABO;201610;2.7
ABO;201611;1.4
ABO;201612;0.3
ABO;201701;0.7
ABO;201702;1.2
ABO;201703;0.9
ABO;201704;1.3
ABO;201705;10.7
ABO;201706;6.0
ABO;201707;27.5
ABO;201708;10.3
ABO;201709;1.2
ABO;201710;2.2
ABO;201711;1.5
ABO;201712;1.0
ABO;201801;2.1
ABO;201802;0.6
ABO;201803;0.9
ABO;201804;1.2
ABO;201805;15.9
ABO;201806;2.3
ABO;201807;7.0
ABO;201808;6.1
ABO;201809;6.2
ABO;201810;2.0
ABO;201811;0.3
ABO;201812;1.5
ABO;201901;0.6
ABO;201902;0.9
ABO;201903;1.2
ABO;201904;0.9
ABO;201905;3.1
ABO;201906;6.2
ABO;201907;8.9
ABO;201908;8.8
ABO;201909;3.1
ABO;201910;1.7
ABO;201911;0.8
ABO;201912;1.0
ABO;202001;1.0
ABO;202002;1.6
ABO;202003;1.7
ABO;202004;1.1
ABO;202005;2.7
ABO;202006;9.0
ABO;202007;13.9
ABO;202008;7.9
ABO;202009;2.3
ABO;202010;1.5
ABO;202011;1.2
ABO;202012;0.6
ABO;202101;1.5
ABO;202102;1.0
ABO;202103;1.1
