 

stn;time;rti150yx
ORS;1969;19690623
ORS;1970;19700203
ORS;1971;19710321
ORS;1972;19721113
ORS;1973;19730620
ORS;1974;19741126
ORS;1975;19750128
ORS;1976;19760423
ORS;1977;19770430
ORS;1978;19780320
ORS;1979;19790816
ORS;1980;19801017
ORS;1981;19811214
ORS;1982;19820129
ORS;1983;19831126
ORS;1984;19840731
ORS;1985;19850508
ORS;1986;19860706
ORS;1987;19870404
ORS;1988;19881010
ORS;1989;19890412
ORS;1990;19900213
ORS;1991;19911221
ORS;1992;19921126
ORS;1993;19930924
ORS;1994;19941105
ORS;1995;19950101
ORS;1996;19961015
ORS;1997;19970621
ORS;1998;19981024
ORS;1999;19990415
ORS;2000;20001014
ORS;2001;20010715
ORS;2002;20020627
ORS;2003;20030203
ORS;2004;20040113
ORS;2005;20050802
ORS;2006;20060508
ORS;2007;20070808
ORS;2008;20081029
