 

stn;time;rsd300y0
CTO;1901;29
CTO;1902;20
CTO;1903;25
CTO;1904;16
CTO;1905;27
CTO;1906;20
CTO;1907;22
CTO;1908;22
CTO;1909;17
CTO;1910;34
CTO;1911;23
CTO;1912;25
CTO;1913;23
CTO;1914;31
CTO;1915;20
CTO;1916;35
CTO;1917;25
CTO;1918;21
CTO;1919;23
CTO;1920;28
CTO;1921;12
CTO;1922;24
CTO;1923;25
CTO;1924;24
CTO;1925;23
CTO;1926;35
CTO;1927;24
CTO;1928;26
CTO;1929;22
CTO;1930;30
CTO;1931;24
CTO;1932;26
CTO;1933;22
CTO;1934;31
CTO;1935;36
CTO;1936;22
CTO;1937;32
CTO;1938;21
CTO;1939;37
CTO;1940;19
CTO;1941;32
CTO;1942;21
CTO;1943;23
CTO;1944;16
CTO;1945;19
CTO;1946;29
CTO;1947;16
CTO;1948;25
CTO;1949;19
CTO;1950;21
CTO;1951;38
CTO;1952;18
CTO;1953;22
CTO;1954;24
CTO;1955;13
CTO;1956;18
CTO;1957;25
CTO;1958;24
CTO;1959;28
CTO;1960;46
CTO;1961;22
CTO;1962;9
CTO;1963;33
CTO;1964;17
CTO;1965;18
CTO;1966;25
CTO;1967;19
CTO;1968;27
CTO;1969;15
CTO;1970;15
CTO;1971;16
CTO;1972;21
CTO;1973;17
CTO;1974;16
CTO;1975;26
CTO;1976;28
CTO;1977;35
CTO;1978;17
CTO;1979;30
CTO;1980;21
CTO;1981;26
CTO;1982;29
CTO;1983;20
CTO;1984;32
CTO;1985;18
CTO;1986;25
CTO;1987;30
CTO;1988;25
CTO;1989;24
CTO;1990;20
CTO;1991;20
CTO;1992;24
CTO;1993;22
CTO;1994;22
CTO;1995;17
CTO;1996;22
CTO;1997;22
CTO;1998;31
CTO;1999;29
CTO;2000;39
CTO;2001;21
CTO;2002;23
CTO;2003;10
CTO;2004;22
CTO;2005;14
CTO;2006;21
CTO;2007;21
CTO;2008;29
CTO;2009;27
CTO;2010;28
CTO;2011;16
CTO;2012;18
CTO;2013;20
CTO;2014;30
CTO;2015;23
CTO;2016;18
CTO;2017;21
CTO;2018;16
CTO;2019;27
CTO;2020;19
