 

stn;time;tre200dx
SLFFUS;20011023;4.9
SLFFUS;20011024;2.6
SLFFUS;20011025;2.4
SLFFUS;20011026;1.9
SLFFUS;20011027;4.9
SLFFUS;20011028;5.6
SLFFUS;20011029;7.8
SLFFUS;20011030;9.1
SLFFUS;20011031;7.2
SLFFUS;20011101;1.8
SLFFUS;20011102;-
SLFFUS;20011103;9.0
SLFFUS;20011104;7.0
SLFFUS;20011105;-
SLFFUS;20011106;1.9
SLFFUS;20011107;0.7
SLFFUS;20011108;0.9
SLFFUS;20011109;-
SLFFUS;20011110;-
SLFFUS;20011111;-
SLFFUS;20011112;-
SLFFUS;20011113;-
SLFFUS;20011114;-
SLFFUS;20011115;-1.8
SLFFUS;20011116;-
SLFFUS;20011117;1.3
SLFFUS;20011118;-
SLFFUS;20011119;-
SLFFUS;20011120;-
SLFFUS;20011121;1.6
SLFFUS;20011122;-
SLFFUS;20011123;-
SLFFUS;20011124;-3.4
SLFFUS;20011125;-1.2
SLFFUS;20011126;-
SLFFUS;20011127;-2.6
SLFFUS;20011128;-
SLFFUS;20011129;-
SLFFUS;20011130;-
SLFFUS;20011201;4.2
SLFFUS;20011202;-
SLFFUS;20011203;-
SLFFUS;20011204;-
SLFFUS;20011205;-
SLFFUS;20011206;-
SLFFUS;20011207;-
SLFFUS;20011208;-
SLFFUS;20011209;0.6
SLFFUS;20011210;-
SLFFUS;20011211;-
SLFFUS;20011212;-1.6
SLFFUS;20011213;-5.4
SLFFUS;20011214;-
SLFFUS;20011215;-6.4
SLFFUS;20011216;-1.9
SLFFUS;20011217;-
SLFFUS;20011218;-1.2
SLFFUS;20011219;-
SLFFUS;20011220;-
SLFFUS;20011221;-
SLFFUS;20011222;-
SLFFUS;20011223;-
SLFFUS;20011224;-
SLFFUS;20011225;-
SLFFUS;20011226;-9.0
SLFFUS;20011227;-
SLFFUS;20011228;-3.0
SLFFUS;20011229;-
SLFFUS;20011230;-
SLFFUS;20011231;-
SLFFUS;20020101;-
SLFFUS;20020102;-
SLFFUS;20020103;-
SLFFUS;20020104;-2.2
SLFFUS;20020105;-
SLFFUS;20020106;-
SLFFUS;20020107;-0.7
SLFFUS;20020108;-
SLFFUS;20020109;-
SLFFUS;20020110;-
SLFFUS;20020111;-3.2
SLFFUS;20020112;-
SLFFUS;20020113;-
SLFFUS;20020114;-4.1
SLFFUS;20020115;-
SLFFUS;20020116;-
SLFFUS;20020117;-
SLFFUS;20020118;-
SLFFUS;20020119;-
SLFFUS;20020120;-
SLFFUS;20020121;-
SLFFUS;20020122;-
SLFFUS;20020123;-
SLFFUS;20020124;-
SLFFUS;20020125;-
SLFFUS;20020126;0.7
SLFFUS;20020127;-
SLFFUS;20020128;5.0
SLFFUS;20020129;-
SLFFUS;20020130;-
SLFFUS;20020131;0.9
SLFFUS;20020201;-
SLFFUS;20020202;-
SLFFUS;20020203;-
SLFFUS;20020204;-
SLFFUS;20020205;-
SLFFUS;20020206;-4.2
SLFFUS;20020207;-
SLFFUS;20020208;-
SLFFUS;20020209;-
SLFFUS;20020210;-2.5
SLFFUS;20020211;1.1
SLFFUS;20020212;5.3
SLFFUS;20020213;-
SLFFUS;20020214;-
SLFFUS;20020215;-
SLFFUS;20020216;-
SLFFUS;20020217;-
SLFFUS;20020218;-
SLFFUS;20020219;-
SLFFUS;20020220;-
SLFFUS;20020221;-
SLFFUS;20020222;-1.1
SLFFUS;20020223;-
SLFFUS;20020224;-6.8
SLFFUS;20020225;-
SLFFUS;20020226;-
SLFFUS;20020227;-
SLFFUS;20020228;-
SLFFUS;20020301;-
SLFFUS;20020302;-
SLFFUS;20020303;-
SLFFUS;20020304;-
SLFFUS;20020305;0.4
SLFFUS;20020306;-
SLFFUS;20020307;-
SLFFUS;20020308;5.9
SLFFUS;20020309;-
SLFFUS;20020310;-
SLFFUS;20020311;-
SLFFUS;20020312;-
SLFFUS;20020313;-
SLFFUS;20020314;-3.0
SLFFUS;20020315;-
SLFFUS;20020316;-
SLFFUS;20020317;-0.6
SLFFUS;20020318;-
SLFFUS;20020319;-
SLFFUS;20020320;-
SLFFUS;20020321;-
SLFFUS;20020322;-1.2
SLFFUS;20020323;-5.9
SLFFUS;20020324;-
SLFFUS;20020325;-
SLFFUS;20020326;-
SLFFUS;20020327;-
SLFFUS;20020328;4.4
SLFFUS;20020329;-2.2
SLFFUS;20020330;-
SLFFUS;20020331;-
SLFFUS;20020401;-
SLFFUS;20020402;-
SLFFUS;20020403;-
SLFFUS;20020404;4.4
SLFFUS;20020405;-
SLFFUS;20020406;-
SLFFUS;20020407;-
SLFFUS;20020408;1.8
SLFFUS;20020409;0.5
SLFFUS;20020410;-
SLFFUS;20020411;-
SLFFUS;20020412;-
SLFFUS;20020413;0.4
SLFFUS;20020414;-
SLFFUS;20020415;-
SLFFUS;20020416;-
SLFFUS;20020417;-2.1
SLFFUS;20020418;-
SLFFUS;20020419;3.6
SLFFUS;20020420;-
SLFFUS;20020421;-
SLFFUS;20020422;-
SLFFUS;20020423;-
SLFFUS;20020424;-
SLFFUS;20020425;-
SLFFUS;20020426;6.6
SLFFUS;20020427;-
SLFFUS;20020428;-
SLFFUS;20020429;-
SLFFUS;20020430;-
SLFFUS;20020501;-
SLFFUS;20020502;0.5
SLFFUS;20020503;-
SLFFUS;20020504;-
SLFFUS;20020505;-
SLFFUS;20020506;-
SLFFUS;20020507;-
SLFFUS;20020508;-
SLFFUS;20020509;-
SLFFUS;20020510;-
SLFFUS;20020511;9.3
SLFFUS;20020512;-
SLFFUS;20020513;-
SLFFUS;20020514;-
SLFFUS;20020515;9.6
SLFFUS;20020516;-
SLFFUS;20020517;-
SLFFUS;20020518;-
SLFFUS;20020519;-
SLFFUS;20020520;-
SLFFUS;20020521;-
SLFFUS;20020522;-
SLFFUS;20020523;-
SLFFUS;20020524;9.3
SLFFUS;20020525;-
SLFFUS;20020526;-
SLFFUS;20020527;-
SLFFUS;20020528;1.4
SLFFUS;20020529;-
SLFFUS;20020530;-
SLFFUS;20020531;11.4
SLFFUS;20020601;-
SLFFUS;20020602;11.1
SLFFUS;20020603;7.8
SLFFUS;20020604;10.6
SLFFUS;20020605;6.0
SLFFUS;20020606;-
SLFFUS;20020607;5.5
SLFFUS;20020608;-
SLFFUS;20020609;-
SLFFUS;20020610;-
SLFFUS;20020611;-
SLFFUS;20020612;-
SLFFUS;20020613;13.3
SLFFUS;20020614;14.9
SLFFUS;20020615;-
SLFFUS;20020616;-
SLFFUS;20020617;-
SLFFUS;20020618;-
SLFFUS;20020619;-
SLFFUS;20020620;-
SLFFUS;20020621;-
SLFFUS;20020622;17.0
SLFFUS;20020623;-
SLFFUS;20020624;15.7
SLFFUS;20020625;-
SLFFUS;20020626;-
SLFFUS;20020627;11.7
SLFFUS;20020628;-
SLFFUS;20020629;9.3
SLFFUS;20020630;8.6
SLFFUS;20020701;-
SLFFUS;20020702;-
SLFFUS;20020703;-
SLFFUS;20020704;-
SLFFUS;20020705;-
SLFFUS;20020706;5.7
SLFFUS;20020707;-
SLFFUS;20020708;13.3
SLFFUS;20020709;-
SLFFUS;20020710;7.9
SLFFUS;20020711;13.2
SLFFUS;20020712;-
SLFFUS;20020713;-
SLFFUS;20020714;-
SLFFUS;20020715;-
SLFFUS;20020716;10.2
SLFFUS;20020717;9.9
SLFFUS;20020718;8.2
SLFFUS;20020719;12.2
SLFFUS;20020720;13.9
SLFFUS;20020721;12.5
SLFFUS;20020722;12.6
SLFFUS;20020723;13.6
SLFFUS;20020724;12.7
SLFFUS;20020725;7.6
SLFFUS;20020726;9.5
SLFFUS;20020727;14.7
SLFFUS;20020728;12.8
SLFFUS;20020729;14.3
SLFFUS;20020730;14.4
SLFFUS;20020731;10.7
SLFFUS;20020801;7.9
SLFFUS;20020802;7.9
SLFFUS;20020803;8.1
SLFFUS;20020804;10.1
SLFFUS;20020805;10.3
SLFFUS;20020806;8.0
SLFFUS;20020807;7.8
SLFFUS;20020808;10.1
SLFFUS;20020809;-
SLFFUS;20020810;3.9
SLFFUS;20020811;5.2
SLFFUS;20020812;7.9
SLFFUS;20020813;10.5
SLFFUS;20020814;13.8
SLFFUS;20020815;14.3
SLFFUS;20020816;14.4
SLFFUS;20020817;-
SLFFUS;20020818;11.5
SLFFUS;20020819;-
SLFFUS;20020820;-
SLFFUS;20020821;-
SLFFUS;20020822;-
SLFFUS;20020823;-
SLFFUS;20020824;-
SLFFUS;20020825;-
SLFFUS;20020826;-
SLFFUS;20020827;6.6
SLFFUS;20020828;9.9
SLFFUS;20020829;11.4
SLFFUS;20020830;-
SLFFUS;20020831;11.3
SLFFUS;20020901;9.9
SLFFUS;20020902;7.5
SLFFUS;20020903;5.6
SLFFUS;20020904;4.5
SLFFUS;20020905;8.2
SLFFUS;20020906;8.3
SLFFUS;20020907;5.5
SLFFUS;20020908;5.3
SLFFUS;20020909;-
SLFFUS;20020910;8.1
SLFFUS;20020911;5.8
SLFFUS;20020912;-
SLFFUS;20020913;-
SLFFUS;20020914;8.4
SLFFUS;20020915;6.5
SLFFUS;20020916;5.7
SLFFUS;20020917;8.6
SLFFUS;20020918;8.7
SLFFUS;20020919;-
SLFFUS;20020920;9.4
SLFFUS;20020921;9.4
SLFFUS;20020922;5.5
SLFFUS;20020923;-
SLFFUS;20020924;-2.4
SLFFUS;20020925;-2.7
SLFFUS;20020926;1.7
SLFFUS;20020927;0.0
SLFFUS;20020928;3.0
SLFFUS;20020929;4.9
SLFFUS;20020930;7.1
SLFFUS;20021001;-
SLFFUS;20021002;-
SLFFUS;20021003;8.4
SLFFUS;20021004;4.9
SLFFUS;20021005;6.9
SLFFUS;20021006;2.4
SLFFUS;20021007;-
SLFFUS;20021008;1.3
SLFFUS;20021009;-
SLFFUS;20021010;3.9
SLFFUS;20021011;5.7
SLFFUS;20021012;4.1
SLFFUS;20021013;3.5
SLFFUS;20021014;1.6
SLFFUS;20021015;4.6
