 

stn;time;rs1000y0
DLPFU;1958;0
DLPFU;1959;0
DLPFU;1960;0
DLPFU;1961;0
DLPFU;1962;0
DLPFU;1963;0
DLPFU;1964;0
DLPFU;1965;0
DLPFU;1966;0
DLPFU;1967;0
DLPFU;1968;0
DLPFU;1969;0
DLPFU;1970;0
DLPFU;1971;0
DLPFU;1972;0
DLPFU;1973;0
DLPFU;1974;0
DLPFU;1975;0
DLPFU;1976;0
DLPFU;1977;0
DLPFU;1978;0
DLPFU;1979;0
DLPFU;1980;0
DLPFU;1981;0
DLPFU;1982;0
DLPFU;1983;0
DLPFU;1984;0
DLPFU;1985;0
DLPFU;1986;0
DLPFU;1987;0
DLPFU;1988;0
DLPFU;1989;0
DLPFU;1990;0
DLPFU;1991;0
DLPFU;1992;0
DLPFU;1993;0
DLPFU;1994;0
DLPFU;1995;0
DLPFU;1996;0
DLPFU;1997;0
DLPFU;1998;0
DLPFU;1999;0
DLPFU;2000;0
DLPFU;2001;0
