 

stn;time;fklnd3m0
DLMUN;200110;0
DLMUN;200111;0
DLMUN;200112;0
DLMUN;200201;0
DLMUN;200202;1
DLMUN;200203;0
DLMUN;200204;0
DLMUN;200205;0
DLMUN;200206;0
DLMUN;200207;0
DLMUN;200208;0
DLMUN;200209;0
DLMUN;200210;2
DLMUN;200211;0
DLMUN;200212;0
DLMUN;200301;1
DLMUN;200302;0
DLMUN;200303;0
DLMUN;200304;0
DLMUN;200305;0
DLMUN;200306;0
DLMUN;200307;0
DLMUN;200308;0
DLMUN;200309;0
DLMUN;200310;0
DLMUN;200311;0
DLMUN;200312;0
DLMUN;200401;1
DLMUN;200402;0
DLMUN;200403;0
DLMUN;200404;0
DLMUN;200405;0
DLMUN;200406;0
DLMUN;200407;0
DLMUN;200408;1
DLMUN;200409;0
DLMUN;200410;0
DLMUN;200411;0
DLMUN;200412;0
DLMUN;200501;0
DLMUN;200502;1
DLMUN;200503;0
DLMUN;200504;0
DLMUN;200505;0
DLMUN;200506;0
DLMUN;200507;0
DLMUN;200508;0
DLMUN;200509;0
DLMUN;200510;0
DLMUN;200511;0
DLMUN;200512;1
DLMUN;200601;0
DLMUN;200602;0
DLMUN;200603;0
DLMUN;200604;0
DLMUN;200605;0
DLMUN;200606;0
DLMUN;200607;0
DLMUN;200608;0
DLMUN;200609;0
DLMUN;200610;0
DLMUN;200611;0
DLMUN;200612;0
DLMUN;200701;2
DLMUN;200702;0
DLMUN;200703;0
DLMUN;200704;0
DLMUN;200705;0
DLMUN;200706;0
DLMUN;200707;1
DLMUN;200708;0
DLMUN;200709;0
DLMUN;200710;0
DLMUN;200711;0
DLMUN;200712;0
DLMUN;200801;0
DLMUN;200802;0
DLMUN;200803;1
DLMUN;200804;0
DLMUN;200805;0
DLMUN;200806;0
DLMUN;200807;0
DLMUN;200808;0
DLMUN;200809;0
DLMUN;200810;0
DLMUN;200811;0
DLMUN;200812;0
DLMUN;200901;0
DLMUN;200902;0
DLMUN;200903;0
DLMUN;200904;0
DLMUN;200905;0
DLMUN;200906;0
DLMUN;200907;0
DLMUN;200908;0
DLMUN;200909;0
DLMUN;200910;0
DLMUN;200911;0
DLMUN;200912;0
DLMUN;201001;0
DLMUN;201002;0
DLMUN;201003;0
DLMUN;201004;0
DLMUN;201005;0
DLMUN;201006;0
DLMUN;201007;0
DLMUN;201008;0
DLMUN;201009;0
DLMUN;201010;0
DLMUN;201011;0
DLMUN;201012;0
DLMUN;201101;0
DLMUN;201102;0
DLMUN;201103;0
DLMUN;201104;0
DLMUN;201105;0
DLMUN;201106;0
DLMUN;201107;0
DLMUN;201108;0
