 

stn;time;rre150yx
THU;1876;43.0
THU;1877;45.1
THU;1878;47.9
THU;1879;30.9
THU;1880;33.6
THU;1881;66.7
THU;1882;54.0
THU;1883;32.4
THU;1884;51.9
THU;1885;35.4
THU;1886;65.2
THU;1887;28.5
THU;1888;82.9
THU;1889;31.4
THU;1890;48.4
THU;1891;37.2
THU;1892;44.3
THU;1893;36.9
THU;1894;37.5
THU;1895;66.2
THU;1896;35.3
THU;1897;50.2
THU;1898;39.3
THU;1899;35.2
THU;1900;60.9
THU;1901;48.2
THU;1902;55.5
THU;1903;85.4
THU;1904;43.7
THU;1905;41.0
THU;1906;36.9
THU;1907;69.6
THU;1908;49.0
THU;1909;33.1
THU;1910;46.9
THU;1911;80.1
THU;1912;67.1
THU;1913;31.6
THU;1914;33.6
THU;1915;88.6
THU;1916;35.0
THU;1917;37.5
THU;1918;33.5
THU;1919;40.0
THU;1920;47.7
THU;1921;24.3
THU;1922;51.8
THU;1923;34.4
THU;1924;27.3
THU;1925;67.5
THU;1926;58.2
THU;1927;32.4
THU;1928;56.7
THU;1929;49.0
THU;1930;47.6
THU;1931;34.5
THU;1932;34.0
THU;1933;44.2
THU;1934;73.1
THU;1935;56.0
THU;1936;32.0
THU;1937;43.5
THU;1938;47.5
THU;1939;30.4
THU;1940;42.2
THU;1941;23.5
THU;1942;67.5
THU;1943;35.0
THU;1944;67.0
THU;1945;31.0
THU;1946;42.5
THU;1947;44.0
THU;1948;47.2
THU;1949;34.6
THU;1950;38.9
THU;1951;51.0
THU;1952;38.3
THU;1953;32.8
THU;1954;62.8
THU;1955;34.0
THU;1956;72.9
THU;1957;41.5
THU;1958;42.5
THU;1959;51.2
THU;1960;36.2
THU;1961;30.4
THU;1962;41.1
THU;1963;58.2
THU;1964;46.7
THU;1965;48.3
THU;1966;41.9
THU;1967;28.6
THU;1968;76.5
THU;1969;34.3
THU;1970;43.6
THU;1971;42.3
THU;1972;42.0
THU;1973;52.4
THU;1974;64.5
THU;1975;39.6
THU;1976;41.9
THU;1977;33.8
THU;1978;71.3
THU;1979;36.7
THU;1980;60.6
THU;1981;44.1
THU;1982;36.2
THU;1983;57.9
THU;1984;50.3
THU;1985;35.2
THU;1986;50.4
THU;1987;32.2
THU;1988;27.5
THU;1989;50.0
THU;1990;50.0
THU;1991;30.0
THU;1992;63.4
THU;1993;73.0
THU;1994;53.2
THU;1995;53.5
THU;1996;41.2
THU;1997;67.3
THU;1998;29.0
THU;1999;52.8
THU;2000;58.7
THU;2001;54.6
THU;2002;44.4
THU;2003;36.5
THU;2004;51.0
THU;2005;94.7
THU;2006;40.8
THU;2007;78.2
THU;2008;44.1
THU;2009;52.7
THU;2010;46.0
THU;2011;34.0
THU;2012;58.0
THU;2013;47.2
THU;2014;41.4
THU;2015;38.7
THU;2016;48.6
THU;2017;59.6
THU;2018;30.1
THU;2019;42.0
THU;2020;36.9
