 

stn;time;rti150yx
ABO;1901;19010405
ABO;1902;19020517
ABO;1903;19030501
ABO;1904;19040712
ABO;1905;19050805
ABO;1906;19060705
ABO;1907;19071208
ABO;1908;19080523
ABO;1909;19090711
ABO;1910;19100119
ABO;1911;19110303
ABO;1912;19120613
ABO;1913;19130501
ABO;1914;19140109
ABO;1915;19150904
ABO;1916;19160603
ABO;1917;19171121
ABO;1918;19181222
ABO;1919;19190715
ABO;1920;19200924
ABO;1921;19210522
ABO;1922;19220715
ABO;1923;19230529
ABO;1924;19241101
ABO;1925;19251225
ABO;1926;19260707
ABO;1927;19270824
ABO;1928;19280815
ABO;1929;19290818
ABO;1930;19301009
ABO;1931;19310304
ABO;1932;19321026
ABO;1933;19330202
ABO;1934;19340628
ABO;1935;19351028
ABO;1936;19361202
ABO;1937;19370801
