 

stn;time;rre150yx
ORS;1910;40.0
ORS;1911;27.0
ORS;1912;30.0
ORS;1913;44.0
ORS;1914;43.0
ORS;1915;20.0
ORS;1916;33.0
ORS;1917;31.8
ORS;1918;50.0
ORS;1919;34.2
ORS;1920;31.1
ORS;1921;17.0
ORS;1922;52.0
ORS;1923;50.7
ORS;1924;33.2
ORS;1925;21.5
ORS;1926;40.5
ORS;1927;32.4
ORS;1928;34.0
ORS;1929;20.2
ORS;1930;47.0
ORS;1931;25.0
ORS;1932;35.5
ORS;1933;30.4
ORS;1934;48.0
ORS;1935;35.0
ORS;1936;35.0
ORS;1937;42.7
ORS;1938;42.0
ORS;1939;38.2
ORS;1940;35.0
ORS;1941;23.3
ORS;1942;25.0
ORS;1943;25.0
ORS;1944;49.0
ORS;1945;37.2
ORS;1946;56.0
ORS;1947;38.5
ORS;1948;54.5
ORS;1949;35.7
ORS;1950;40.0
ORS;1951;39.0
ORS;1952;42.7
ORS;1953;26.0
ORS;1954;57.0
ORS;1955;74.0
ORS;1956;42.0
ORS;1957;37.3
ORS;1958;53.0
ORS;1959;51.6
ORS;1960;45.5
