 

stn;time;tre200y0
SHA;1875;8.1
SHA;1876;8.3
SHA;1877;8.5
SHA;1878;7.9
SHA;1879;6.7
SHA;1880;8.5
SHA;1881;8.2
SHA;1882;8.4
SHA;1883;8.3
SHA;1884;9.1
SHA;1885;8.6
SHA;1886;8.3
SHA;1887;7.1
SHA;1888;7.4
SHA;1889;7.5
SHA;1890;7.3
SHA;1891;7.3
SHA;1892;8.5
SHA;1893;8.7
SHA;1894;8.8
SHA;1895;7.7
SHA;1896;7.7
SHA;1897;8.4
SHA;1898;8.8
SHA;1899;8.5
SHA;1900;8.9
SHA;1901;7.7
SHA;1902;7.8
SHA;1903;8.1
SHA;1904;8.7
SHA;1905;7.8
SHA;1906;8.0
SHA;1907;7.8
SHA;1908;7.2
SHA;1909;7.3
SHA;1910;7.9
SHA;1911;8.7
SHA;1912;7.7
SHA;1913;8.2
SHA;1914;7.6
SHA;1915;7.8
SHA;1916;8.4
SHA;1917;7.3
SHA;1918;8.1
SHA;1919;7.7
SHA;1920;8.6
SHA;1921;9.0
SHA;1922;7.5
SHA;1923;8.5
SHA;1924;7.5
SHA;1925;7.9
SHA;1926;8.7
SHA;1927;8.1
SHA;1928;8.9
SHA;1929;7.9
SHA;1930;8.9
SHA;1931;7.5
SHA;1932;7.9
SHA;1933;7.7
SHA;1934;9.1
SHA;1935;8.3
SHA;1936;8.5
SHA;1937;8.7
SHA;1938;8.2
SHA;1939;8.0
SHA;1940;7.1
SHA;1941;7.4
SHA;1942;7.9
SHA;1943;9.3
SHA;1944;8.6
SHA;1945;9.2
SHA;1946;8.7
SHA;1947;9.5
SHA;1948;9.1
SHA;1949;9.6
SHA;1950;9.2
SHA;1951;8.8
SHA;1952;8.9
SHA;1953;9.0
SHA;1954;8.4
SHA;1955;8.5
SHA;1956;7.6
SHA;1957;9.0
SHA;1958;9.0
SHA;1959;9.5
SHA;1960;8.5
SHA;1961;9.4
SHA;1962;7.7
SHA;1963;7.5
SHA;1964;8.7
SHA;1965;7.7
SHA;1966;8.8
SHA;1967;8.7
SHA;1968;8.2
SHA;1969;8.0
SHA;1970;8.1
SHA;1971;8.6
SHA;1972;8.3
SHA;1973;8.5
SHA;1974;9.2
SHA;1975;9.1
SHA;1976;9.1
SHA;1977;9.1
SHA;1978;8.2
SHA;1979;8.8
SHA;1980;8.0
SHA;1981;8.6
SHA;1982;8.8
SHA;1983;9.1
SHA;1984;8.2
SHA;1985;8.0
SHA;1986;8.2
SHA;1987;8.3
SHA;1988;9.4
SHA;1989;9.5
SHA;1990;9.9
SHA;1991;8.8
SHA;1992;9.7
SHA;1993;9.4
SHA;1994;10.9
SHA;1995;9.3
SHA;1996;8.3
SHA;1997;9.5
SHA;1998;9.7
SHA;1999;9.7
SHA;2000;10.5
SHA;2001;9.6
SHA;2002;10.3
SHA;2003;10.2
SHA;2004;9.6
SHA;2005;9.5
SHA;2006;10.1
SHA;2007;10.3
SHA;2008;9.8
SHA;2009;9.8
SHA;2010;8.9
SHA;2011;10.5
SHA;2012;9.8
SHA;2013;9.3
SHA;2014;10.8
SHA;2015;10.6
SHA;2016;10.1
SHA;2017;10.2
SHA;2018;11.3
SHA;2019;10.6
SHA;2020;10.8
