 

stn;time;rhh150mx
VDAVS;201301;2.6
VDAVS;201302;11.9
VDAVS;201303;3.6
VDAVS;201304;5.0
VDAVS;201305;4.7
VDAVS;201306;5.9
VDAVS;201307;7.3
VDAVS;201308;7.5
VDAVS;201309;8.2
VDAVS;201310;6.4
VDAVS;201311;8.4
VDAVS;201312;6.6
VDAVS;201401;7.4
VDAVS;201402;7.3
VDAVS;201403;3.2
VDAVS;201404;6.7
VDAVS;201405;7.0
VDAVS;201406;6.2
VDAVS;201407;9.7
VDAVS;201408;9.8
VDAVS;201409;3.4
VDAVS;201410;6.8
VDAVS;201411;4.6
VDAVS;201412;2.5
VDAVS;201501;4.5
VDAVS;201502;5.3
VDAVS;201503;4.2
VDAVS;201504;6.2
VDAVS;201505;5.0
VDAVS;201506;6.8
VDAVS;201507;7.8
VDAVS;201508;7.9
VDAVS;201509;8.0
VDAVS;201510;9.5
VDAVS;201511;6.2
VDAVS;201512;0.6
VDAVS;201601;4.6
VDAVS;201602;5.1
VDAVS;201603;6.7
VDAVS;201604;4.3
VDAVS;201605;6.6
VDAVS;201606;7.0
VDAVS;201607;17.1
VDAVS;201608;9.8
VDAVS;201609;4.8
VDAVS;201610;7.7
VDAVS;201611;0.0
VDAVS;201612;0.0
VDAVS;201701;2.5
VDAVS;201702;7.5
VDAVS;201703;5.3
VDAVS;201704;2.3
VDAVS;201705;7.8
VDAVS;201706;12.3
VDAVS;201707;11.3
VDAVS;201708;12.2
VDAVS;201709;5.1
VDAVS;201710;5.0
VDAVS;201711;6.0
VDAVS;201712;6.8
VDAVS;201801;4.9
VDAVS;201802;3.6
VDAVS;201803;3.1
VDAVS;201804;6.7
VDAVS;201805;3.3
VDAVS;201806;4.2
VDAVS;201807;11.2
VDAVS;201808;10.5
VDAVS;201809;8.9
VDAVS;201810;5.6
VDAVS;201811;1.2
VDAVS;201812;4.0
VDAVS;201901;3.4
