 

stn;time;rsd300y0
SRS;1900;3
SRS;1901;4
SRS;1902;2
SRS;1903;3
SRS;1904;2
SRS;1905;1
SRS;1906;2
SRS;1907;3
SRS;1908;5
SRS;1909;2
SRS;1910;5
SRS;1911;4
SRS;1912;3
SRS;1913;4
SRS;1914;5
SRS;1915;3
SRS;1916;9
SRS;1917;5
SRS;1918;7
SRS;1919;3
SRS;1920;3
SRS;1921;2
SRS;1922;3
SRS;1923;5
SRS;1924;6
SRS;1925;2
SRS;1926;6
SRS;1927;3
SRS;1928;6
SRS;1929;1
SRS;1930;5
SRS;1931;7
SRS;1932;3
SRS;1933;1
SRS;1934;3
SRS;1935;9
SRS;1936;4
SRS;1937;3
SRS;1938;4
SRS;1939;8
SRS;1940;14
SRS;1941;0
SRS;1942;5
SRS;1943;3
SRS;1944;4
SRS;1945;6
SRS;1946;1
SRS;1947;4
SRS;1948;5
SRS;1949;1
SRS;1950;3
SRS;1951;2
SRS;1952;4
SRS;1953;3
SRS;1954;6
SRS;1955;6
SRS;1956;6
SRS;1957;4
SRS;1958;9
SRS;1959;2
SRS;1960;6
SRS;1961;6
SRS;1962;5
SRS;1963;4
SRS;1964;5
SRS;1965;4
SRS;1966;6
SRS;1967;4
SRS;1968;4
SRS;1969;4
SRS;1970;10
SRS;1971;3
SRS;1972;3
SRS;1973;4
SRS;1974;4
SRS;1975;5
SRS;1976;3
SRS;1977;4
SRS;1978;7
SRS;1979;7
SRS;1980;6
SRS;1981;8
SRS;1982;9
SRS;1983;4
SRS;1984;4
SRS;1985;5
SRS;1986;5
SRS;1987;6
SRS;1988;6
SRS;1989;0
SRS;1990;6
