 

stn;time;fu3010m1
VIS;200712;70.6
VIS;200801;87.1
VIS;200802;68.0
VIS;200803;87.8
VIS;200804;69.8
VIS;200805;78.8
VIS;200806;58.0
VIS;200807;83.9
VIS;200808;73.4
VIS;200809;72.4
VIS;200810;74.5
VIS;200811;97.6
VIS;200812;68.4
VIS;200901;62.3
VIS;200902;78.8
VIS;200903;85.7
VIS;200904;75.2
VIS;200905;94.3
VIS;200906;74.9
VIS;200907;87.1
VIS;200908;76.7
VIS;200909;77.0
VIS;200910;97.6
VIS;200911;74.9
VIS;200912;85.0
VIS;201001;68.8
VIS;201002;84.6
VIS;201003;71.6
VIS;201004;64.4
VIS;201005;76.3
VIS;201006;75.2
VIS;201007;85.0
VIS;201008;71.3
VIS;201009;62.3
VIS;201010;79.2
VIS;201011;75.6
VIS;201012;76.7
VIS;201101;62.6
VIS;201102;61.9
VIS;201103;70.2
VIS;201104;70.6
VIS;201105;82.1
VIS;201106;78.8
VIS;201107;72.4
VIS;201108;78.5
VIS;201109;73.1
VIS;201110;79.6
VIS;201111;67.7
VIS;201112;73.1
VIS;201201;92.2
VIS;201202;96.5
VIS;201203;74.9
VIS;201204;85.3
VIS;201205;82.1
VIS;201206;83.9
VIS;201207;95.8
VIS;201208;74.5
VIS;201209;85.7
VIS;201210;76.7
VIS;201211;80.3
VIS;201212;72.4
VIS;201301;81.4
VIS;201302;76.3
VIS;201303;81.7
VIS;201304;87.5
VIS;201305;91.8
VIS;201306;71.3
VIS;201307;67.7
VIS;201308;69.8
VIS;201309;62.3
VIS;201310;71.3
VIS;201311;69.5
VIS;201312;78.5
VIS;201401;91.1
VIS;201402;80.3
VIS;201403;77.8
VIS;201404;88.9
VIS;201405;87.1
VIS;201406;65.9
VIS;201407;83.2
VIS;201408;72.7
VIS;201409;66.2
VIS;201410;82.8
VIS;201411;76.7
VIS;201412;66.2
VIS;201501;94.3
VIS;201502;62.6
VIS;201503;89.6
VIS;201504;81.4
VIS;201505;72.0
VIS;201506;69.8
VIS;201507;77.4
VIS;201508;61.6
VIS;201509;73.4
VIS;201510;64.8
VIS;201511;72.7
VIS;201512;31.0
VIS;201601;71.3
VIS;201602;85.7
VIS;201603;75.2
VIS;201604;73.1
VIS;201605;74.5
VIS;201606;78.1
VIS;201607;78.1
VIS;201608;69.5
VIS;201609;64.8
VIS;201610;78.8
VIS;201611;69.5
VIS;201612;80.6
VIS;201701;76.0
VIS;201702;74.9
VIS;201703;71.3
VIS;201704;69.8
VIS;201705;69.1
VIS;201706;78.5
VIS;201707;73.1
VIS;201708;100.1
VIS;201709;74.5
VIS;201710;73.8
VIS;201711;72.7
VIS;201712;92.5
VIS;201801;83.9
VIS;201802;67.3
VIS;201803;85.3
VIS;201804;82.4
VIS;201805;82.4
VIS;201806;61.2
VIS;201807;77.8
VIS;201808;96.5
VIS;201809;71.3
VIS;201810;76.7
VIS;201811;69.8
VIS;201812;80.3
VIS;201901;83.9
VIS;201902;86.4
VIS;201903;85.0
VIS;201904;75.6
VIS;201905;78.5
VIS;201906;107.3
VIS;201907;79.9
VIS;201908;111.6
VIS;201909;69.8
VIS;201910;72.7
VIS;201911;77.0
VIS;201912;77.0
VIS;202001;75.2
VIS;202002;95.0
VIS;202003;74.2
VIS;202004;60.5
VIS;202005;90.0
VIS;202006;76.3
VIS;202007;98.3
VIS;202008;67.3
VIS;202009;79.9
VIS;202010;76.0
VIS;202011;61.9
VIS;202012;73.8
VIS;202101;95.0
VIS;202102;78.1
VIS;202103;76.0
