 

stn;time;rre150yx
COL;1936;77.4
COL;1937;88.0
COL;1938;102.0
COL;1939;107.0
COL;1940;152.0
COL;1941;65.0
COL;1942;90.3
COL;1943;63.0
COL;1944;111.5
COL;1945;112.5
COL;1946;70.0
COL;1947;152.0
COL;1948;110.5
COL;1949;80.0
COL;1950;103.0
COL;1951;202.0
COL;1952;168.0
COL;1953;83.0
COL;1954;101.5
COL;1955;95.0
COL;1956;143.0
COL;1957;65.0
COL;1958;70.2
COL;1959;106.0
COL;1960;96.0
COL;1961;61.2
COL;1962;74.0
COL;1963;74.5
COL;1964;68.0
COL;1965;60.0
COL;1966;115.0
COL;1967;71.0
COL;1968;82.0
COL;1969;41.3
COL;1970;151.5
COL;1971;63.0
COL;1972;84.0
COL;1973;68.8
COL;1974;152.0
COL;1975;58.3
COL;1976;167.0
COL;1977;113.0
COL;1978;193.5
COL;1979;103.2
COL;1980;105.5
COL;1981;107.4
COL;1982;177.4
COL;1983;74.2
COL;1984;75.6
COL;1985;58.0
COL;1986;67.0
COL;1987;53.3
COL;1988;78.8
COL;1989;122.8
COL;1990;69.5
COL;1991;74.4
COL;1992;93.7
COL;1993;114.3
COL;1994;91.8
COL;1995;130.4
COL;1996;108.5
COL;1997;66.5
COL;1998;131.3
COL;1999;105.8
COL;2000;131.0
COL;2001;83.0
COL;2002;164.2
COL;2003;77.0
COL;2004;83.0
COL;2005;101.9
COL;2006;73.5
COL;2007;133.5
COL;2008;96.1
COL;2009;102.3
COL;2010;97.2
COL;2011;125.9
COL;2012;85.1
COL;2013;94.3
COL;2014;117.5
COL;2015;87.4
COL;2016;96.9
COL;2017;85.3
COL;2018;60.9
COL;2019;77.9
COL;2020;113.0
