 

stn;time;rre150yx
STI;1959;88.4
STI;1960;56.1
STI;1961;49.7
STI;1962;51.0
STI;1963;47.7
STI;1964;68.1
STI;1965;93.7
STI;1966;92.6
STI;1967;40.8
STI;1968;62.6
STI;1969;46.7
STI;1970;90.9
STI;1971;50.5
STI;1972;58.6
STI;1973;73.7
STI;1974;44.2
STI;1975;73.3
STI;1976;61.6
STI;1977;89.2
STI;1978;115.5
STI;1979;80.6
STI;1980;37.0
STI;1981;75.9
STI;1982;43.2
STI;1983;45.5
STI;1984;85.9
STI;1985;55.5
STI;1986;58.9
STI;1987;44.5
STI;1988;46.5
STI;1989;41.9
STI;1990;57.9
STI;1991;66.8
STI;1992;38.3
STI;1993;58.1
STI;1994;83.0
STI;1995;40.1
