 

stn;time;rre150mx
PFA;190101;13.6
PFA;190102;9.2
PFA;190103;41.6
PFA;190104;46.2
PFA;190105;20.4
PFA;190106;52.9
PFA;190107;20.5
PFA;190108;48.0
PFA;190109;22.2
PFA;190110;20.7
PFA;190111;12.6
PFA;190112;16.5
PFA;190201;18.4
PFA;190202;16.3
PFA;190203;12.2
PFA;190204;13.0
PFA;190205;44.7
PFA;190206;39.4
PFA;190207;32.9
PFA;190208;54.5
PFA;190209;44.7
PFA;190210;37.4
PFA;190211;7.5
PFA;190212;17.9
PFA;190301;14.8
PFA;190302;11.6
PFA;190303;14.0
PFA;190304;8.9
PFA;190305;12.3
PFA;190306;36.9
PFA;190307;33.6
PFA;190308;44.0
PFA;190309;43.1
PFA;190310;23.7
PFA;190311;21.2
PFA;190312;13.5
PFA;190401;19.4
PFA;190402;16.7
PFA;190403;14.3
PFA;190404;16.1
PFA;190405;40.4
PFA;190406;43.5
PFA;190407;6.9
PFA;190408;23.4
PFA;190409;23.5
PFA;190410;19.9
PFA;190411;14.8
PFA;190412;26.4
PFA;190501;14.1
PFA;190502;11.4
PFA;190503;18.8
PFA;190504;23.8
PFA;190505;17.8
PFA;190506;23.3
PFA;190507;34.6
PFA;190508;44.4
PFA;190509;31.4
PFA;190510;18.0
PFA;190511;12.4
PFA;190512;21.6
PFA;190601;7.8
PFA;190602;9.4
PFA;190603;13.5
PFA;190604;11.3
PFA;190605;47.0
PFA;190606;51.5
PFA;190607;23.6
PFA;190608;62.6
PFA;190609;5.6
PFA;190610;10.9
PFA;190611;17.6
PFA;190612;13.7
PFA;190701;17.0
PFA;190702;11.8
PFA;190703;27.3
PFA;190704;28.7
PFA;190705;14.4
PFA;190706;26.2
PFA;190707;30.1
PFA;190708;41.0
PFA;190709;19.3
PFA;190710;9.6
PFA;190711;12.7
PFA;190712;30.3
PFA;190801;12.1
PFA;190802;16.7
PFA;190803;17.9
PFA;190804;14.8
PFA;190805;44.2
PFA;190806;54.4
PFA;190807;56.0
PFA;190808;29.0
PFA;190809;38.0
PFA;190810;2.5
PFA;190811;30.0
