 

stn;time;rre150yx
IYWEL;1987;75.8
IYWEL;1988;56.8
IYWEL;1989;41.0
IYWEL;1990;82.8
IYWEL;1991;38.8
IYWEL;1992;48.6
IYWEL;1993;57.6
IYWEL;1994;37.0
IYWEL;1995;38.0
IYWEL;1996;61.0
IYWEL;1997;33.4
IYWEL;1998;47.6
IYWEL;1999;51.6
IYWEL;2000;51.8
IYWEL;2001;41.0
IYWEL;2002;58.8
IYWEL;2003;58.0
IYWEL;2004;29.6
IYWEL;2005;58.8
IYWEL;2006;47.2
IYWEL;2007;42.4
IYWEL;2008;62.4
IYWEL;2009;60.6
IYWEL;2010;39.0
IYWEL;2011;52.8
IYWEL;2012;48.9
IYWEL;2013;37.3
IYWEL;2014;68.3
IYWEL;2015;36.9
IYWEL;2016;41.9
IYWEL;2017;47.2
IYWEL;2018;66.9
IYWEL;2019;44.9
