 

stn;time;hns000mx
BUE;201201;2
BUE;201202;8
BUE;201203;0
BUE;201204;0
BUE;201205;0
BUE;201206;0
BUE;201207;0
BUE;201208;0
BUE;201209;0
BUE;201210;7
BUE;201211;2
BUE;201212;14
BUE;201301;8
BUE;201302;6
BUE;201303;4
BUE;201304;0
BUE;201305;0
BUE;201306;0
BUE;201307;0
BUE;201308;0
BUE;201309;0
BUE;201310;0
BUE;201311;6
BUE;201312;0
BUE;201401;1
BUE;201402;0
BUE;201403;0
BUE;201404;0
BUE;201405;0
BUE;201406;0
BUE;201407;0
BUE;201408;0
BUE;201409;0
BUE;201410;0
BUE;201411;0
BUE;201412;9
BUE;201501;7
BUE;201502;5
BUE;201503;0
BUE;201504;0
BUE;201505;0
BUE;201506;0
BUE;201507;0
BUE;201508;0
BUE;201509;0
BUE;201510;0
BUE;201511;0
BUE;201512;0
BUE;201601;2
BUE;201602;4
BUE;201603;8
BUE;201604;0
BUE;201605;0
BUE;201606;0
BUE;201607;0
BUE;201608;0
BUE;201609;0
BUE;201610;0
BUE;201611;0
BUE;201612;0
BUE;201701;7
BUE;201702;3
BUE;201703;0
BUE;201704;0
BUE;201705;0
BUE;201706;0
BUE;201707;0
BUE;201708;0
BUE;201709;0
BUE;201710;0
BUE;201711;2
BUE;201712;3
BUE;201801;0
BUE;201802;4
BUE;201803;3
BUE;201804;0
BUE;201805;0
BUE;201806;0
BUE;201807;0
BUE;201808;0
BUE;201809;0
BUE;201810;0
BUE;201811;0
BUE;201812;4
BUE;201901;7
BUE;201902;3
BUE;201903;0
BUE;201904;0
BUE;201905;0
BUE;201906;0
BUE;201907;0
BUE;201908;0
BUE;201909;0
BUE;201910;0
BUE;201911;0
BUE;201912;2
BUE;202001;0
BUE;202002;0
BUE;202003;0
BUE;202004;0
BUE;202005;0
BUE;202006;0
BUE;202007;0
BUE;202008;0
BUE;202009;0
BUE;202010;0
BUE;202011;2
BUE;202012;2
BUE;202101;34
BUE;202102;6
BUE;202103;0
