 

stn;time;fu3010m1
ROE;199102;78.1
ROE;199103;67.0
ROE;199104;109.1
ROE;199105;79.6
ROE;199106;76.7
ROE;199107;72.0
ROE;199108;67.0
ROE;199109;58.7
ROE;199110;79.9
ROE;199111;117.7
ROE;199112;112.0
ROE;199201;75.2
ROE;199202;90.7
ROE;199203;69.1
ROE;199204;77.0
ROE;199205;54.0
ROE;199206;74.9
ROE;199207;54.4
ROE;199208;61.6
ROE;199209;67.7
ROE;199210;69.1
ROE;199211;81.4
ROE;199212;83.5
ROE;199301;90.7
ROE;199302;79.2
ROE;199303;105.1
ROE;199304;71.6
ROE;199305;74.9
ROE;199306;59.4
ROE;199307;68.8
ROE;199308;78.8
ROE;199309;92.9
ROE;199310;73.4
ROE;199311;69.8
ROE;199312;108.0
ROE;199401;96.1
ROE;199402;69.1
ROE;199403;89.3
ROE;199404;84.6
ROE;199405;70.2
ROE;199406;102.6
ROE;199407;53.3
ROE;199408;57.2
ROE;199409;82.1
ROE;199410;46.8
ROE;199411;76.7
ROE;199412;107.6
ROE;199501;102.6
ROE;199502;77.4
ROE;199503;86.0
ROE;199504;94.7
ROE;199505;103.0
ROE;199506;77.0
ROE;199507;46.4
ROE;199508;77.4
ROE;199509;59.0
ROE;199510;38.5
ROE;199511;87.8
ROE;199512;78.8
ROE;199601;75.2
ROE;199602;97.9
ROE;199603;64.8
ROE;199604;76.3
ROE;199605;70.2
ROE;199606;69.8
ROE;199607;70.2
ROE;199608;48.6
ROE;199609;86.8
ROE;199610;70.9
ROE;199611;90.4
ROE;199612;91.1
ROE;199701;64.1
ROE;199702;80.3
ROE;199703;87.1
ROE;199704;88.9
ROE;199705;77.8
ROE;199706;58.0
ROE;199707;74.2
ROE;199708;77.0
ROE;199709;54.4
ROE;199710;74.5
ROE;199711;77.8
ROE;199712;96.8
ROE;199801;100.4
ROE;199802;71.3
ROE;199803;83.5
ROE;199804;65.5
ROE;199805;92.5
ROE;199806;104.8
ROE;199807;72.4
ROE;199808;74.9
ROE;199809;63.0
ROE;199810;74.9
ROE;199811;102.6
ROE;199812;79.9
ROE;199901;100.8
ROE;199902;83.5
ROE;199903;86.4
ROE;199904;78.5
ROE;199905;73.1
ROE;199906;59.8
ROE;199907;86.0
ROE;199908;54.4
ROE;199909;78.5
ROE;199910;83.5
ROE;199911;96.5
ROE;199912;113.4
ROE;200001;94.3
ROE;200002;71.6
ROE;200003;96.8
ROE;200004;67.3
ROE;200005;64.1
ROE;200006;57.6
ROE;200007;59.8
ROE;200008;79.9
ROE;200009;67.7
ROE;200010;89.6
ROE;200011;74.5
ROE;200012;96.1
ROE;200101;84.6
ROE;200102;83.9
ROE;200103;63.4
ROE;200104;80.3
ROE;200105;72.0
ROE;200106;77.8
ROE;200107;95.4
ROE;200108;63.7
ROE;200109;70.9
ROE;200110;72.4
ROE;200111;76.7
ROE;200112;82.8
ROE;200201;70.9
ROE;200202;79.9
ROE;200203;79.6
ROE;200204;69.1
ROE;200205;81.7
ROE;200206;73.1
ROE;200207;72.7
ROE;200208;77.0
ROE;200209;68.0
ROE;200210;87.1
ROE;200211;81.0
ROE;200212;76.7
ROE;200301;91.8
ROE;200302;76.3
ROE;200303;80.6
ROE;200304;86.4
ROE;200305;77.8
ROE;200306;70.6
ROE;200307;59.8
ROE;200308;67.7
ROE;200309;67.0
ROE;200310;88.9
ROE;200311;82.8
ROE;200312;88.9
ROE;200401;96.5
ROE;200402;92.2
ROE;200403;87.1
ROE;200404;77.8
ROE;200405;73.4
ROE;200406;87.5
ROE;200407;62.6
ROE;200408;60.5
ROE;200409;63.0
ROE;200410;59.8
ROE;200411;90.0
ROE;200412;75.2
ROE;200501;104.8
ROE;200502;121.3
ROE;200503;77.0
ROE;200504;83.5
ROE;200505;76.3
ROE;200506;72.7
ROE;200507;64.8
ROE;200508;81.4
ROE;200509;67.3
ROE;200510;63.4
ROE;200511;75.6
ROE;200512;77.4
ROE;200601;85.3
ROE;200602;68.8
ROE;200603;99.4
ROE;200604;93.6
ROE;200605;-
ROE;200606;77.8
ROE;200607;53.3
ROE;200608;75.6
ROE;200609;60.5
ROE;200610;72.0
ROE;200611;87.5
ROE;200612;61.6
ROE;200701;103.0
ROE;200702;93.6
ROE;200703;99.4
ROE;200704;38.2
