 

stn;time;rti150yx
DLMEM;1951;19510623
DLMEM;1952;19520511
DLMEM;1953;19530610
DLMEM;1954;19540701
DLMEM;1955;19550727
DLMEM;1956;19560620
DLMEM;1957;19570813
DLMEM;1958;19580217
DLMEM;1959;19590501
DLMEM;1960;19600626
DLMEM;1961;19611007
DLMEM;1962;19620531
DLMEM;1963;19630817
DLMEM;1964;19640722
DLMEM;1965;19650610
DLMEM;1966;19660722
DLMEM;1967;19670707
DLMEM;1968;19680921
DLMEM;1969;19690815
DLMEM;1970;19700809
DLMEM;1971;19710607
DLMEM;1972;19721114
DLMEM;1973;19731007
DLMEM;1974;19740623
DLMEM;1975;19750822
DLMEM;1976;19760601
DLMEM;1977;19770731
DLMEM;1978;19780807
DLMEM;1979;19790606
DLMEM;1980;19800922
DLMEM;1981;19810928
DLMEM;1982;19820109
DLMEM;1983;19830910
DLMEM;1984;19840810
DLMEM;1985;19850825
DLMEM;1986;19860706
DLMEM;1987;19870926
DLMEM;1988;19880605
DLMEM;1989;19890417
DLMEM;1990;19900922
DLMEM;1991;19910511
DLMEM;1992;19920625
DLMEM;1993;19930710
DLMEM;1994;19940412
DLMEM;1995;19950513
DLMEM;1996;19960822
DLMEM;1997;19970626
DLMEM;1998;19980911
DLMEM;1999;19990521
