 

stn;time;rzz150mx
TIGRA;201702;1.4
TIGRA;201703;2.4
TIGRA;201704;1.4
TIGRA;201705;7.6
TIGRA;201706;22.8
TIGRA;201707;7.8
TIGRA;201708;10.2
TIGRA;201709;5.2
TIGRA;201710;1.0
TIGRA;201711;4.8
TIGRA;201712;1.8
TIGRA;201801;4.6
TIGRA;201802;0.4
TIGRA;201803;3.6
TIGRA;201804;10.2
TIGRA;201805;23.2
TIGRA;201806;4.6
TIGRA;201807;7.6
TIGRA;201808;8.6
TIGRA;201809;8.8
TIGRA;201810;9.6
TIGRA;201811;2.6
TIGRA;201812;1.2
TIGRA;201901;0.6
TIGRA;201902;0.8
TIGRA;201903;1.8
TIGRA;201904;8.2
TIGRA;201905;1.8
TIGRA;201906;8.0
TIGRA;201907;5.4
TIGRA;201908;21.2
TIGRA;201909;3.8
TIGRA;201910;6.4
TIGRA;201911;2.6
TIGRA;201912;4.8
