 

stn;time;rhh150mx
ZHMEM;200903;2.5
ZHMEM;200904;3.6
ZHMEM;200905;15.8
ZHMEM;200906;17.0
ZHMEM;200907;14.8
ZHMEM;200908;12.2
ZHMEM;200909;6.3
ZHMEM;200910;8.2
ZHMEM;200911;4.4
ZHMEM;200912;4.6
ZHMEM;201001;1.7
ZHMEM;201002;2.7
ZHMEM;201003;2.2
ZHMEM;201004;7.8
ZHMEM;201005;20.6
ZHMEM;201006;7.4
ZHMEM;201007;24.4
ZHMEM;201008;10.9
ZHMEM;201009;8.8
ZHMEM;201010;2.8
ZHMEM;201011;2.6
ZHMEM;201012;3.8
ZHMEM;201101;2.8
ZHMEM;201102;1.6
ZHMEM;201103;2.8
ZHMEM;201104;4.2
ZHMEM;201105;11.2
ZHMEM;201106;6.6
ZHMEM;201107;17.1
ZHMEM;201108;19.8
ZHMEM;201109;8.0
ZHMEM;201110;5.2
ZHMEM;201111;0.0
ZHMEM;201112;5.0
ZHMEM;201201;6.7
ZHMEM;201202;0.9
ZHMEM;201203;3.8
ZHMEM;201204;3.6
ZHMEM;201205;23.0
ZHMEM;201206;8.1
ZHMEM;201207;8.0
ZHMEM;201208;14.4
ZHMEM;201209;10.4
ZHMEM;201210;13.9
ZHMEM;201211;4.2
ZHMEM;201212;4.3
ZHMEM;201301;2.6
ZHMEM;201302;5.1
ZHMEM;201303;1.9
ZHMEM;201304;3.7
ZHMEM;201305;8.3
ZHMEM;201306;14.2
ZHMEM;201307;9.1
ZHMEM;201308;5.7
ZHMEM;201309;11.1
ZHMEM;201310;4.8
ZHMEM;201311;8.1
ZHMEM;201312;3.0
ZHMEM;201401;2.7
ZHMEM;201402;2.8
ZHMEM;201403;4.3
ZHMEM;201404;10.2
ZHMEM;201405;4.7
ZHMEM;201406;8.4
ZHMEM;201407;11.1
ZHMEM;201408;9.6
ZHMEM;201409;12.3
ZHMEM;201410;10.0
ZHMEM;201411;3.7
ZHMEM;201412;1.6
ZHMEM;201501;2.5
ZHMEM;201502;1.5
ZHMEM;201503;3.4
ZHMEM;201504;8.9
ZHMEM;201505;8.8
ZHMEM;201506;18.4
ZHMEM;201507;6.7
ZHMEM;201508;7.3
ZHMEM;201509;3.7
ZHMEM;201510;8.0
ZHMEM;201511;6.7
ZHMEM;201512;1.9
ZHMEM;201601;3.6
ZHMEM;201602;3.5
ZHMEM;201603;2.5
ZHMEM;201604;5.8
ZHMEM;201605;10.1
ZHMEM;201606;12.3
ZHMEM;201607;9.3
ZHMEM;201608;15.1
ZHMEM;201609;3.3
ZHMEM;201610;8.9
ZHMEM;201611;3.2
ZHMEM;201612;0.1
ZHMEM;201701;3.7
ZHMEM;201702;4.6
ZHMEM;201703;3.3
ZHMEM;201704;4.7
ZHMEM;201705;5.7
ZHMEM;201706;23.3
ZHMEM;201707;23.5
ZHMEM;201708;11.3
ZHMEM;201709;8.0
ZHMEM;201710;5.5
ZHMEM;201711;4.7
ZHMEM;201712;5.0
ZHMEM;201801;4.1
ZHMEM;201802;2.1
ZHMEM;201803;4.3
ZHMEM;201804;2.2
ZHMEM;201805;11.7
ZHMEM;201806;10.0
ZHMEM;201807;10.4
ZHMEM;201808;14.0
ZHMEM;201809;10.3
ZHMEM;201810;6.4
ZHMEM;201811;0.9
ZHMEM;201812;7.1
ZHMEM;201901;1.8
ZHMEM;201902;3.6
ZHMEM;201903;3.6
ZHMEM;201904;2.9
ZHMEM;201905;6.7
ZHMEM;201906;5.7
ZHMEM;201907;14.5
ZHMEM;201908;20.1
ZHMEM;201909;5.7
ZHMEM;201910;7.4
ZHMEM;201911;4.5
ZHMEM;201912;2.0
ZHMEM;202001;2.4
