 

stn;time;rhh150mx
BEKRA;200001;1.2
BEKRA;200002;5.4
BEKRA;200003;3.2
BEKRA;200004;4.2
BEKRA;200005;20.2
BEKRA;200006;39.0
BEKRA;200007;17.5
BEKRA;200008;8.4
BEKRA;200009;6.4
BEKRA;200010;4.4
BEKRA;200011;3.9
BEKRA;200012;4.2
BEKRA;200101;5.4
BEKRA;200102;2.3
BEKRA;200103;5.9
BEKRA;200104;7.5
BEKRA;200105;6.5
BEKRA;200106;29.2
BEKRA;200107;9.6
BEKRA;200108;20.4
BEKRA;200109;9.3
BEKRA;200110;7.9
BEKRA;200111;5.3
BEKRA;200112;2.1
BEKRA;200201;5.1
BEKRA;200202;4.2
BEKRA;200203;3.8
BEKRA;200204;3.4
BEKRA;200205;12.2
BEKRA;200206;34.1
BEKRA;200207;16.7
BEKRA;200208;9.0
BEKRA;200209;9.8
BEKRA;200210;8.6
BEKRA;200211;5.8
BEKRA;200212;3.0
BEKRA;200301;3.6
BEKRA;200302;4.2
BEKRA;200303;3.1
BEKRA;200304;9.0
BEKRA;200305;13.8
BEKRA;200306;5.9
BEKRA;200307;14.9
BEKRA;200308;6.5
BEKRA;200309;3.7
BEKRA;200310;8.8
BEKRA;200311;2.3
BEKRA;200312;1.9
BEKRA;200401;4.6
BEKRA;200402;2.6
BEKRA;200403;1.8
BEKRA;200404;2.6
BEKRA;200405;14.4
BEKRA;200406;12.7
BEKRA;200407;12.1
BEKRA;200408;11.6
BEKRA;200409;10.3
BEKRA;200410;7.5
BEKRA;200411;3.2
BEKRA;200412;5.3
BEKRA;200501;2.4
BEKRA;200502;3.0
BEKRA;200503;6.2
BEKRA;200504;3.4
BEKRA;200505;5.9
BEKRA;200506;5.9
BEKRA;200507;7.9
BEKRA;200508;8.5
BEKRA;200509;13.4
BEKRA;200510;8.6
BEKRA;200511;2.4
BEKRA;200512;3.4
BEKRA;200601;1.9
BEKRA;200602;3.2
BEKRA;200603;4.7
BEKRA;200604;6.1
BEKRA;200605;8.8
BEKRA;200606;4.6
BEKRA;200607;19.5
BEKRA;200608;6.9
BEKRA;200609;8.7
BEKRA;200610;6.5
BEKRA;200611;2.7
BEKRA;200612;3.8
BEKRA;200701;3.5
BEKRA;200702;6.0
BEKRA;200703;4.8
BEKRA;200704;0.6
BEKRA;200705;6.8
BEKRA;200706;13.2
BEKRA;200707;17.5
BEKRA;200708;16.3
BEKRA;200709;6.0
BEKRA;200710;3.6
BEKRA;200711;3.1
BEKRA;200712;4.0
BEKRA;200801;3.1
BEKRA;200802;3.0
BEKRA;200803;3.9
BEKRA;200804;5.6
BEKRA;200805;4.8
BEKRA;200806;22.7
BEKRA;200807;6.6
BEKRA;200808;8.7
BEKRA;200809;5.0
BEKRA;200810;5.7
BEKRA;200811;3.3
BEKRA;200812;4.2
BEKRA;200901;2.9
BEKRA;200902;2.2
BEKRA;200903;5.2
BEKRA;200904;2.8
BEKRA;200905;10.7
BEKRA;200906;4.0
BEKRA;200907;16.7
BEKRA;200908;19.0
BEKRA;200909;8.3
BEKRA;200910;5.2
BEKRA;200911;9.9
BEKRA;200912;5.6
BEKRA;201001;2.4
BEKRA;201002;2.9
BEKRA;201003;2.4
BEKRA;201004;2.8
BEKRA;201005;5.8
BEKRA;201006;9.0
BEKRA;201007;13.0
BEKRA;201008;22.7
BEKRA;201009;9.5
BEKRA;201010;3.1
BEKRA;201011;3.1
BEKRA;201012;3.1
BEKRA;201101;2.3
BEKRA;201102;2.1
BEKRA;201103;2.3
BEKRA;201104;9.5
BEKRA;201105;6.5
BEKRA;201106;11.6
BEKRA;201107;10.1
BEKRA;201108;4.1
BEKRA;201109;10.6
BEKRA;201110;9.1
BEKRA;201111;1.1
BEKRA;201112;6.7
BEKRA;201201;4.6
BEKRA;201202;1.2
BEKRA;201203;2.3
BEKRA;201204;5.1
BEKRA;201205;6.0
BEKRA;201206;11.2
BEKRA;201207;9.9
BEKRA;201208;7.3
BEKRA;201209;4.6
BEKRA;201210;11.0
BEKRA;201211;6.1
BEKRA;201212;4.3
BEKRA;201301;2.4
BEKRA;201302;6.9
BEKRA;201303;2.9
BEKRA;201304;5.8
BEKRA;201305;5.8
BEKRA;201306;6.6
BEKRA;201307;20.9
BEKRA;201308;6.7
BEKRA;201309;7.7
BEKRA;201310;6.4
BEKRA;201311;6.4
BEKRA;201312;4.4
BEKRA;201401;4.1
BEKRA;201402;3.7
BEKRA;201403;5.0
BEKRA;201404;8.5
BEKRA;201405;7.7
BEKRA;201406;5.2
BEKRA;201407;13.8
BEKRA;201408;5.9
BEKRA;201409;7.2
BEKRA;201410;6.3
BEKRA;201411;4.2
BEKRA;201412;1.9
BEKRA;201501;3.3
BEKRA;201502;1.4
BEKRA;201503;3.9
BEKRA;201504;5.6
BEKRA;201505;6.8
BEKRA;201506;19.6
BEKRA;201507;7.8
BEKRA;201508;4.8
BEKRA;201509;5.6
BEKRA;201510;4.0
BEKRA;201511;5.1
BEKRA;201512;1.7
BEKRA;201601;3.5
BEKRA;201602;4.2
BEKRA;201603;2.2
BEKRA;201604;6.1
BEKRA;201605;20.1
BEKRA;201606;8.1
BEKRA;201607;6.4
BEKRA;201608;20.9
BEKRA;201609;3.5
BEKRA;201610;7.2
BEKRA;201611;4.4
