 

stn;time;tre200y0
GVE;1950;1.6
GVE;1951;9.4
GVE;1952;10.2
GVE;1953;9.8
GVE;1954;9.3
GVE;1955;9.7
GVE;1956;8.5
GVE;1957;9.7
GVE;1958;9.8
GVE;1959;10.3
GVE;1960;9.5
GVE;1961;10.4
GVE;1962;9.0
GVE;1963;8.4
GVE;1964;9.7
GVE;1965;8.8
GVE;1966;9.9
GVE;1967;9.6
GVE;1968;9.3
GVE;1969;9.1
GVE;1970;9.2
GVE;1971;9.3
GVE;1972;9.2
GVE;1973;9.1
GVE;1974;9.8
GVE;1975;9.7
GVE;1976;9.7
GVE;1977;9.8
GVE;1978;9.0
GVE;1979;9.7
GVE;1980;8.9
GVE;1981;9.5
GVE;1982;10.3
GVE;1983;10.2
GVE;1984;9.4
GVE;1985;9.1
GVE;1986;9.7
GVE;1987;9.8
GVE;1988;10.4
GVE;1989;10.8
GVE;1990;11.0
GVE;1991;10.4
GVE;1992;10.8
GVE;1993;10.3
GVE;1994;11.8
GVE;1995;10.8
GVE;1996;10.0
GVE;1997;10.9
GVE;1998;10.8
GVE;1999;11.1
GVE;2000;11.8
GVE;2001;11.1
GVE;2002;11.5
GVE;2003;11.8
GVE;2004;11.2
GVE;2005;10.7
GVE;2006;11.2
GVE;2007;11.2
GVE;2008;10.8
GVE;2009;11.2
GVE;2010;10.1
GVE;2011;11.4
GVE;2012;10.9
GVE;2013;10.2
GVE;2014;11.7
GVE;2015;11.6
GVE;2016;11.1
GVE;2017;11.3
GVE;2018;12.3
GVE;2019;11.8
GVE;2020;12.2
