 

stn;time;rti150yx
MAL;1975;19750823
MAL;1976;19760601
MAL;1977;19770731
MAL;1978;19780807
MAL;1979;19790921
MAL;1980;19800708
MAL;1981;19810719
MAL;1982;19820926
MAL;1983;19830910
MAL;1984;19840905
MAL;1985;19850825
MAL;1986;19860706
MAL;1987;19870718
MAL;1988;19880820
MAL;1989;19890902
MAL;1990;19900605
MAL;1991;19910616
MAL;1992;19920831
MAL;1993;19930710
MAL;1994;19940706
MAL;1995;19950425
MAL;1996;19960802
MAL;1997;19970828
MAL;1998;19980911
MAL;1999;19990521
MAL;2000;20000806
MAL;2001;20010803
MAL;2002;20020811
MAL;2003;20030724
MAL;2004;20040627
MAL;2005;20050822
MAL;2006;20060916
MAL;2007;20070709
MAL;2008;20080815
MAL;2009;20090717
MAL;2010;20100805
MAL;2011;20111222
MAL;2012;20121009
MAL;2013;20130601
MAL;2014;20140629
