 

stn;time;fu3010m1
MMTIT;201407;68.4
MMTIT;201408;66.6
MMTIT;201409;35.3
MMTIT;201410;68.4
MMTIT;201411;44.3
MMTIT;201412;66.6
MMTIT;201501;79.6
MMTIT;201502;64.8
MMTIT;201503;74.2
MMTIT;201504;64.8
MMTIT;201505;57.2
MMTIT;201506;59.4
MMTIT;201507;68.4
MMTIT;201508;55.4
MMTIT;201509;59.4
MMTIT;201510;53.6
MMTIT;201511;83.5
MMTIT;201512;57.2
MMTIT;201601;96.5
MMTIT;201602;98.3
MMTIT;201603;77.8
MMTIT;201604;81.4
MMTIT;201605;51.8
MMTIT;201606;44.3
MMTIT;201607;66.6
MMTIT;201608;37.1
MMTIT;201609;42.5
MMTIT;201610;44.3
MMTIT;201611;83.5
