 

stn;time;fu3010m1
MOB;201702;45.4
MOB;201703;50.4
MOB;201704;55.4
MOB;201705;50.4
MOB;201706;58.0
MOB;201707;66.2
MOB;201708;87.1
MOB;201709;67.7
MOB;201710;40.0
MOB;201711;61.6
MOB;201712;58.7
MOB;201801;103.0
MOB;201802;34.6
MOB;201803;42.1
MOB;201804;49.3
MOB;201805;48.6
MOB;201806;41.0
MOB;201807;51.5
MOB;201808;47.9
MOB;201809;57.6
MOB;201810;42.5
MOB;201811;30.2
MOB;201812;48.6
MOB;201901;57.2
MOB;201902;37.1
MOB;201903;69.1
MOB;201904;52.6
MOB;201905;51.8
MOB;201906;63.4
MOB;201907;58.7
MOB;201908;63.7
MOB;201909;55.1
MOB;201910;45.7
MOB;201911;50.0
MOB;201912;32.4
MOB;202001;49.7
MOB;202002;92.9
MOB;202003;48.2
MOB;202004;46.1
MOB;202005;54.7
MOB;202006;55.1
MOB;202007;45.0
MOB;202008;40.3
MOB;202009;58.7
MOB;202010;61.2
MOB;202011;46.4
MOB;202012;36.7
MOB;202101;29.5
MOB;202102;32.4
MOB;202103;50.0
