 

stn;time;fklnd3m0
CEV;201310;0
CEV;201311;0
CEV;201312;0
CEV;201401;0
CEV;201402;0
CEV;201403;0
CEV;201404;0
CEV;201405;0
CEV;201406;0
CEV;201407;0
CEV;201408;0
CEV;201409;0
CEV;201410;0
CEV;201411;0
CEV;201412;0
CEV;201501;0
CEV;201502;0
CEV;201503;0
CEV;201504;0
CEV;201505;0
CEV;201506;0
CEV;201507;0
CEV;201508;0
CEV;201509;0
CEV;201510;0
CEV;201511;0
CEV;201512;0
CEV;201601;0
CEV;201602;0
CEV;201603;0
CEV;201604;0
CEV;201605;0
CEV;201606;0
CEV;201607;0
CEV;201608;0
CEV;201609;0
CEV;201610;0
CEV;201611;0
CEV;201612;0
CEV;201701;0
CEV;201702;0
CEV;201703;0
CEV;201704;0
CEV;201705;0
CEV;201706;0
CEV;201707;0
CEV;201708;0
CEV;201709;0
CEV;201710;0
CEV;201711;0
CEV;201712;0
CEV;201801;0
CEV;201802;0
CEV;201803;0
CEV;201804;0
CEV;201805;0
CEV;201806;0
CEV;201807;0
CEV;201808;0
CEV;201809;0
CEV;201810;1
CEV;201811;0
CEV;201812;0
CEV;201901;0
CEV;201902;0
CEV;201903;0
CEV;201904;0
CEV;201905;0
CEV;201906;0
CEV;201907;0
CEV;201908;0
CEV;201909;0
CEV;201910;0
CEV;201911;0
CEV;201912;0
CEV;202001;0
CEV;202002;0
CEV;202003;0
CEV;202004;0
CEV;202005;0
CEV;202006;0
CEV;202007;0
CEV;202008;0
CEV;202009;0
CEV;202010;1
CEV;202011;0
CEV;202012;0
CEV;202101;0
CEV;202102;0
CEV;202103;0
