 

stn;time;rzz150mx
THU;201301;0.7
THU;201302;2.1
THU;201303;0.7
THU;201304;1.2
THU;201305;4.9
THU;201306;4.5
THU;201307;17.5
THU;201308;8.0
THU;201309;13.4
THU;201310;2.1
THU;201311;2.2
THU;201312;0.8
THU;201401;0.9
THU;201402;1.7
THU;201403;0.9
THU;201404;2.8
THU;201405;3.0
THU;201406;14.4
THU;201407;7.2
THU;201408;8.3
THU;201409;5.4
THU;201410;2.0
THU;201411;0.8
THU;201412;0.4
THU;201501;0.9
THU;201502;0.9
THU;201503;1.1
THU;201504;4.2
THU;201505;2.3
THU;201506;15.2
THU;201507;2.5
THU;201508;7.1
THU;201509;3.1
THU;201510;1.8
THU;201511;1.3
THU;201512;0.4
THU;201601;0.8
THU;201602;1.5
THU;201603;0.8
THU;201604;1.3
THU;201605;13.1
THU;201606;7.1
THU;201607;12.6
THU;201608;4.7
THU;201609;1.8
THU;201610;1.2
THU;201611;1.1
THU;201612;0.5
THU;201701;0.5
THU;201702;1.3
THU;201703;1.9
THU;201704;4.3
THU;201705;15.8
THU;201706;5.3
THU;201707;6.1
THU;201708;7.8
THU;201709;1.6
THU;201710;1.2
THU;201711;1.9
THU;201712;1.7
THU;201801;2.3
THU;201802;0.7
THU;201803;1.1
THU;201804;1.3
THU;201805;3.4
THU;201806;6.3
THU;201807;5.2
THU;201808;11.2
THU;201809;2.1
THU;201810;1.5
THU;201811;0.3
THU;201812;1.9
THU;201901;0.5
THU;201902;2.0
THU;201903;0.8
THU;201904;0.9
THU;201905;1.9
THU;201906;6.5
THU;201907;9.3
THU;201908;7.3
THU;201909;4.0
THU;201910;4.4
THU;201911;1.1
THU;201912;0.8
THU;202001;1.3
THU;202002;2.6
THU;202003;1.0
THU;202004;1.2
THU;202005;4.1
THU;202006;4.3
THU;202007;8.3
THU;202008;4.4
THU;202009;1.2
THU;202010;1.5
THU;202011;0.9
THU;202012;0.7
THU;202101;1.0
THU;202102;0.7
THU;202103;1.4
