 

stn;time;tre200dx
INT;19720101;3.6
INT;19720102;1.9
INT;19720103;2.6
INT;19720104;3.2
INT;19720105;3.1
INT;19720106;2.5
INT;19720107;4.2
INT;19720108;4.2
INT;19720109;5.2
INT;19720110;5.6
INT;19720111;7.3
INT;19720112;6.0
INT;19720113;4.5
INT;19720114;7.1
INT;19720115;2.3
INT;19720116;1.5
INT;19720117;0.8
INT;19720118;2.1
INT;19720119;0.3
INT;19720120;2.2
INT;19720121;1.3
INT;19720122;0.7
INT;19720123;4.5
INT;19720124;2.0
INT;19720125;1.5
INT;19720126;1.1
INT;19720127;3.5
INT;19720128;1.0
INT;19720129;1.1
INT;19720130;-0.3
INT;19720131;-0.9
INT;19720201;2.3
INT;19720202;4.9
INT;19720203;6.4
INT;19720204;8.9
INT;19720205;7.5
INT;19720206;8.8
INT;19720207;17.1
INT;19720208;13.0
INT;19720209;4.6
INT;19720210;4.5
INT;19720211;6.2
INT;19720212;7.9
INT;19720213;5.3
INT;19720214;3.4
INT;19720215;5.2
INT;19720216;5.0
INT;19720217;10.0
INT;19720218;10.5
INT;19720219;8.7
INT;19720220;8.7
INT;19720221;9.9
INT;19720222;9.5
INT;19720223;2.5
INT;19720224;8.0
INT;19720225;9.3
INT;19720226;9.6
INT;19720227;5.2
INT;19720228;6.7
INT;19720229;8.0
INT;19720301;8.5
INT;19720302;8.6
INT;19720303;8.4
INT;19720304;7.4
INT;19720305;5.2
INT;19720306;7.5
INT;19720307;3.5
INT;19720308;8.2
INT;19720309;7.7
INT;19720310;6.6
INT;19720311;7.0
INT;19720312;5.0
INT;19720313;12.1
INT;19720314;15.4
INT;19720315;16.4
INT;19720316;16.9
INT;19720317;16.5
INT;19720318;17.5
INT;19720319;17.7
INT;19720320;17.5
INT;19720321;14.8
INT;19720322;16.0
INT;19720323;17.2
INT;19720324;17.1
INT;19720325;17.0
INT;19720326;15.2
INT;19720327;11.6
INT;19720328;12.5
INT;19720329;12.5
INT;19720330;14.1
INT;19720331;15.7
INT;19720401;12.8
INT;19720402;15.1
INT;19720403;21.6
INT;19720404;21.9
INT;19720405;13.8
INT;19720406;10.0
INT;19720407;18.8
INT;19720408;10.0
INT;19720409;13.8
INT;19720410;15.1
INT;19720411;11.6
INT;19720412;9.4
INT;19720413;9.2
INT;19720414;15.0
INT;19720415;12.8
INT;19720416;5.6
INT;19720417;6.0
INT;19720418;7.8
INT;19720419;8.3
INT;19720420;8.9
INT;19720421;13.1
INT;19720422;11.7
INT;19720423;13.3
INT;19720424;7.9
INT;19720425;4.5
INT;19720426;10.0
INT;19720427;11.2
INT;19720428;9.1
INT;19720429;14.8
INT;19720430;17.5
INT;19720501;19.9
INT;19720502;19.5
INT;19720503;22.0
INT;19720504;10.9
INT;19720505;15.2
INT;19720506;18.2
INT;19720507;19.3
INT;19720508;18.5
INT;19720509;15.8
INT;19720510;13.6
INT;19720511;14.0
INT;19720512;8.5
INT;19720513;14.0
INT;19720514;12.3
INT;19720515;7.6
INT;19720516;9.1
INT;19720517;11.4
INT;19720518;13.2
INT;19720519;12.4
INT;19720520;14.4
INT;19720521;17.0
INT;19720522;21.4
INT;19720523;20.5
INT;19720524;20.5
INT;19720525;23.2
INT;19720526;21.4
INT;19720527;16.9
INT;19720528;14.7
INT;19720529;23.3
INT;19720530;18.4
INT;19720531;15.7
INT;19720601;14.6
INT;19720602;13.5
INT;19720603;21.6
INT;19720604;25.1
INT;19720605;25.8
INT;19720606;18.7
INT;19720607;22.3
INT;19720608;17.7
INT;19720609;18.3
INT;19720610;16.0
INT;19720611;11.4
INT;19720612;11.0
INT;19720613;16.2
INT;19720614;21.4
INT;19720615;15.0
INT;19720616;15.9
INT;19720617;16.2
INT;19720618;22.6
INT;19720619;19.9
INT;19720620;21.0
INT;19720621;25.3
INT;19720622;24.2
INT;19720623;18.2
INT;19720624;20.0
INT;19720625;24.6
INT;19720626;26.4
INT;19720627;25.0
INT;19720628;17.0
INT;19720629;23.4
INT;19720630;18.2
INT;19720701;17.6
INT;19720702;15.0
INT;19720703;13.8
INT;19720704;24.3
INT;19720705;22.3
INT;19720706;23.6
INT;19720707;25.4
INT;19720708;28.0
INT;19720709;28.2
INT;19720710;17.0
INT;19720711;13.0
INT;19720712;15.4
INT;19720713;17.1
INT;19720714;20.2
INT;19720715;17.5
INT;19720716;21.0
INT;19720717;27.0
INT;19720718;27.8
INT;19720719;25.3
INT;19720720;23.0
INT;19720721;23.4
INT;19720722;23.2
INT;19720723;26.0
INT;19720724;26.3
INT;19720725;22.5
INT;19720726;24.4
INT;19720727;18.0
INT;19720728;18.2
INT;19720729;20.7
INT;19720730;18.6
INT;19720731;19.3
INT;19720801;18.9
INT;19720802;16.5
INT;19720803;13.5
INT;19720804;20.7
INT;19720805;23.8
INT;19720806;26.1
INT;19720807;25.5
INT;19720808;27.5
INT;19720809;26.5
