 

stn;time;rsd100m0
DLATT;201605;4
DLATT;201606;11
DLATT;201607;5
DLATT;201608;4
DLATT;201609;5
DLATT;201610;2
DLATT;201611;3
DLATT;201612;0
DLATT;201701;1
DLATT;201702;2
DLATT;201703;3
DLATT;201704;7
DLATT;201705;5
DLATT;201706;3
DLATT;201707;9
DLATT;201708;6
DLATT;201709;3
DLATT;201710;2
DLATT;201711;2
DLATT;201712;1
DLATT;201801;5
DLATT;201802;1
DLATT;201803;0
DLATT;201804;0
DLATT;201805;5
DLATT;201806;4
DLATT;201807;4
DLATT;201808;5
DLATT;201809;5
DLATT;201810;2
DLATT;201811;0
DLATT;201812;1
DLATT;201901;4
DLATT;201902;2
DLATT;201903;1
DLATT;201904;3
DLATT;201905;7
DLATT;201906;2
DLATT;201907;2
DLATT;201908;5
DLATT;201909;6
DLATT;201910;4
DLATT;201911;0
DLATT;201912;0
DLATT;202001;0
DLATT;202002;3
DLATT;202003;2
DLATT;202004;1
DLATT;202005;2
DLATT;202006;9
DLATT;202007;5
DLATT;202008;7
DLATT;202009;5
DLATT;202010;3
DLATT;202011;1
DLATT;202012;0
DLATT;202101;1
DLATT;202102;1
DLATT;202103;0
DLATT;202104;1
DLATT;202105;4
