 

stn;time;rre150yx
IYMER;1983;54.0
IYMER;1984;42.6
IYMER;1985;46.2
IYMER;1986;38.2
IYMER;1987;54.4
IYMER;1988;39.0
IYMER;1989;53.6
IYMER;1990;51.4
IYMER;1991;49.6
IYMER;1992;72.2
IYMER;1993;76.0
IYMER;1994;38.2
IYMER;1995;48.2
IYMER;1996;51.8
IYMER;1997;50.0
IYMER;1998;34.6
IYMER;1999;80.4
IYMER;2000;87.6
IYMER;2001;62.6
IYMER;2002;71.8
IYMER;2003;75.4
IYMER;2004;40.4
IYMER;2005;24.2
IYMER;2006;35.4
IYMER;2007;45.0
IYMER;2008;47.6
IYMER;2009;56.0
IYMER;2010;41.2
IYMER;2011;105.9
IYMER;2012;44.8
IYMER;2013;70.9
IYMER;2014;81.8
IYMER;2015;69.7
IYMER;2016;76.7
IYMER;2017;54.9
IYMER;2018;83.5
IYMER;2019;66.7
