 

stn;time;fu3010m1
ENG;201302;68.4
ENG;201303;82.1
ENG;201304;47.5
ENG;201305;89.3
ENG;201306;86.8
ENG;201307;56.5
ENG;201308;66.6
ENG;201309;68.8
ENG;201310;86.8
ENG;201311;66.6
ENG;201312;102.6
ENG;201401;56.9
ENG;201402;91.4
ENG;201403;42.5
ENG;201404;65.9
ENG;201405;85.7
ENG;201406;57.6
ENG;201407;66.6
ENG;201408;52.2
ENG;201409;40.3
ENG;201410;69.8
ENG;201411;96.8
ENG;201412;61.6
ENG;201501;72.0
ENG;201502;60.1
ENG;201503;74.9
ENG;201504;51.1
ENG;201505;65.2
ENG;201506;50.8
ENG;201507;54.0
ENG;201508;51.5
ENG;201509;83.9
ENG;201510;42.5
ENG;201511;68.0
ENG;201512;31.3
ENG;201601;59.8
ENG;201602;98.6
ENG;201603;73.4
ENG;201604;91.1
ENG;201605;65.2
ENG;201606;44.6
ENG;201607;55.4
ENG;201608;56.2
ENG;201609;50.8
ENG;201610;92.2
ENG;201611;103.7
ENG;201612;80.3
ENG;201701;65.5
ENG;201702;84.2
ENG;201703;106.9
ENG;201704;58.0
ENG;201705;71.3
ENG;201706;59.0
ENG;201707;68.0
ENG;201708;92.9
ENG;201709;55.4
ENG;201710;60.8
ENG;201711;68.0
ENG;201712;92.5
ENG;201801;119.5
ENG;201802;32.4
ENG;201803;90.7
ENG;201804;83.5
ENG;201805;50.8
ENG;201806;47.9
ENG;201807;60.8
ENG;201808;53.3
ENG;201809;76.7
ENG;201810;95.8
ENG;201811;86.8
ENG;201812;91.4
ENG;201901;57.6
ENG;201902;60.5
ENG;201903;85.7
ENG;201904;94.7
ENG;201905;52.2
ENG;201906;88.6
ENG;201907;75.6
ENG;201908;107.3
ENG;201909;45.0
ENG;201910;81.4
ENG;201911;116.6
ENG;201912;101.9
ENG;202001;79.2
ENG;202002;105.8
ENG;202003;94.0
ENG;202004;38.9
ENG;202005;58.7
ENG;202006;70.9
ENG;202007;63.0
ENG;202008;64.1
ENG;202009;51.1
ENG;202010;121.0
ENG;202011;43.9
ENG;202012;86.4
ENG;202101;109.1
ENG;202102;69.5
ENG;202103;60.1
