 

stn;time;rre150m0
MHT;197201;23.3
MHT;197202;22.9
MHT;197203;36.2
MHT;197204;92.9
MHT;197205;105.7
MHT;197206;158.5
MHT;197207;105.8
MHT;197208;49.7
MHT;197209;37.6
MHT;197210;59.3
MHT;197211;174.6
MHT;197212;33.3
MHT;197301;26.4
MHT;197302;47.1
MHT;197303;18.8
MHT;197304;91.2
MHT;197305;71.0
MHT;197306;190.8
MHT;197307;177.4
MHT;197308;58.4
MHT;197309;67.5
MHT;197310;94.3
MHT;197311;44.3
MHT;197312;69.6
MHT;197401;46.2
MHT;197402;62.6
MHT;197403;32.5
MHT;197404;59.5
MHT;197405;147.6
MHT;197406;190.1
MHT;197407;87.3
MHT;197408;202.1
MHT;197409;106.6
MHT;197410;159.2
MHT;197411;112.0
MHT;197412;60.6
MHT;197501;61.6
MHT;197502;24.1
MHT;197503;77.0
MHT;197504;77.4
MHT;197505;88.4
MHT;197506;170.2
MHT;197507;167.6
MHT;197508;186.5
MHT;197509;152.2
MHT;197510;66.8
MHT;197511;117.0
MHT;197512;13.6
MHT;197601;40.1
MHT;197602;34.7
MHT;197603;38.4
MHT;197604;60.1
MHT;197605;67.6
MHT;197606;36.4
MHT;197607;186.0
MHT;197608;69.2
MHT;197609;82.5
MHT;197610;52.4
MHT;197611;63.5
MHT;197612;128.3
MHT;197701;91.9
MHT;197702;121.7
MHT;197703;60.3
MHT;197704;260.7
MHT;197705;117.1
MHT;197706;147.5
MHT;197707;202.6
MHT;197708;94.2
MHT;197709;17.8
MHT;197710;128.3
MHT;197711;96.4
MHT;197712;80.8
MHT;197801;53.6
MHT;197802;118.0
MHT;197803;129.2
MHT;197804;67.5
MHT;197805;140.8
MHT;197806;199.4
MHT;197807;95.1
MHT;197808;124.5
MHT;197809;54.0
MHT;197810;45.4
MHT;197811;16.5
MHT;197812;82.6
MHT;197901;128.9
MHT;197902;86.6
MHT;197903;132.4
MHT;197904;112.0
MHT;197905;81.6
MHT;197906;212.0
MHT;197907;67.8
MHT;197908;168.4
MHT;197909;111.6
MHT;197910;100.9
MHT;197911;132.5
MHT;197912;161.6
MHT;198001;120.2
MHT;198002;61.2
MHT;198003;89.8
MHT;198004;87.1
MHT;198005;114.1
MHT;198006;181.3
MHT;198007;173.6
MHT;198008;116.7
MHT;198009;108.4
MHT;198010;184.5
MHT;198011;71.4
MHT;198012;61.6
MHT;198101;89.5
MHT;198102;29.6
MHT;198103;150.4
MHT;198104;31.5
MHT;198105;197.8
MHT;198106;101.2
MHT;198107;136.5
MHT;198108;69.9
MHT;198109;126.9
MHT;198110;139.4
MHT;198111;62.8
MHT;198112;154.0
MHT;198201;98.6
MHT;198202;34.5
MHT;198203;81.8
MHT;198204;56.8
MHT;198205;105.5
MHT;198206;195.8
MHT;198207;142.3
MHT;198208;209.3
MHT;198209;74.5
MHT;198210;157.7
MHT;198211;43.0
MHT;198212;139.5
MHT;198301;71.0
MHT;198302;51.0
MHT;198303;62.2
MHT;198304;106.0
MHT;198305;185.0
MHT;198306;66.5
MHT;198307;43.9
MHT;198308;184.6
MHT;198309;166.9
MHT;198310;54.6
MHT;198311;67.9
MHT;198312;60.0
MHT;198401;97.2
MHT;198402;63.0
MHT;198403;38.4
MHT;198404;63.8
MHT;198405;145.4
MHT;198406;81.9
MHT;198407;85.2
MHT;198408;122.7
MHT;198409;280.0
MHT;198410;54.8
MHT;198411;67.9
MHT;198412;61.5
MHT;198501;86.0
MHT;198502;83.2
MHT;198503;53.9
MHT;198504;125.7
MHT;198505;167.0
MHT;198506;128.3
MHT;198507;34.8
MHT;198508;85.3
MHT;198509;40.3
MHT;198510;15.6
MHT;198511;117.9
MHT;198512;88.0
MHT;198601;140.4
MHT;198602;42.4
MHT;198603;64.1
MHT;198604;157.8
MHT;198605;161.8
MHT;198606;120.2
MHT;198607;136.3
MHT;198608;184.0
MHT;198609;40.3
MHT;198610;100.6
MHT;198611;61.3
MHT;198612;70.1
