 

stn;time;tre200y0
DLWEI;1946;8.7
DLWEI;1947;9.0
DLWEI;1948;9.0
DLWEI;1949;9.3
DLWEI;1950;9.0
DLWEI;1951;8.8
DLWEI;1952;8.6
DLWEI;1953;8.8
DLWEI;1954;8.2
DLWEI;1955;8.2
DLWEI;1956;7.3
DLWEI;1957;8.6
DLWEI;1958;8.8
DLWEI;1959;9.1
DLWEI;1960;8.7
DLWEI;1961;9.4
DLWEI;1962;7.5
DLWEI;1963;7.4
DLWEI;1964;8.6
DLWEI;1965;7.7
DLWEI;1966;8.9
DLWEI;1967;8.8
DLWEI;1968;8.3
DLWEI;1969;8.1
DLWEI;1970;8.1
DLWEI;1971;8.2
DLWEI;1972;7.9
DLWEI;1973;7.9
DLWEI;1974;8.9
DLWEI;1975;8.7
DLWEI;1976;8.5
DLWEI;1977;9.2
DLWEI;1978;8.1
DLWEI;1979;8.8
DLWEI;1980;8.1
DLWEI;1981;8.8
DLWEI;1982;9.3
DLWEI;1983;9.3
DLWEI;1984;8.4
DLWEI;1985;8.1
