 

stn;time;hns000mx
WER;197408;0
WER;197409;0
WER;197410;25
WER;197411;12
WER;197412;6
WER;197501;0
WER;197502;1
WER;197503;8
WER;197504;23
WER;197505;0
WER;197506;0
WER;197507;0
WER;197508;0
WER;197509;0
WER;197510;0
WER;197511;10
WER;197512;6
WER;197601;18
WER;197602;14
WER;197603;5
WER;197604;6
WER;197605;0
WER;197606;0
WER;197607;0
WER;197608;0
WER;197609;0
WER;197610;0
WER;197611;5
WER;197612;24
WER;197701;24
WER;197702;0
WER;197703;11
WER;197704;6
WER;197705;0
WER;197706;0
WER;197707;0
WER;197708;0
WER;197709;0
WER;197710;0
WER;197711;14
WER;197712;6
WER;197801;17
WER;197802;12
WER;197803;18
WER;197804;7
WER;197805;0
WER;197806;0
WER;197807;0
WER;197808;0
WER;197809;0
WER;197810;0
WER;197811;12
WER;197812;5
WER;197901;16
WER;197902;10
WER;197903;5
WER;197904;13
WER;197905;5
WER;197906;0
WER;197907;0
WER;197908;0
WER;197909;0
WER;197910;0
WER;197911;30
WER;197912;25
WER;198001;13
WER;198002;0
WER;198003;8
WER;198004;12
WER;198005;0
WER;198006;0
WER;198007;0
WER;198008;0
WER;198009;0
WER;198010;0
WER;198011;21
WER;198012;21
WER;198101;14
WER;198102;6
WER;198103;12
WER;198104;9
WER;198105;0
WER;198106;0
WER;198107;0
WER;198108;0
WER;198109;0
WER;198110;6
WER;198111;18
WER;198112;20
WER;198201;14
WER;198202;23
WER;198203;11
WER;198204;6
WER;198205;0
WER;198206;0
WER;198207;0
WER;198208;0
WER;198209;0
WER;198210;0
WER;198211;3
WER;198212;11
WER;198301;7
WER;198302;22
WER;198303;7
WER;198304;18
WER;198305;0
WER;198306;0
WER;198307;0
WER;198308;0
WER;198309;0
WER;198310;0
WER;198311;1
WER;198312;8
WER;198401;8
WER;198402;8
WER;198403;9
WER;198404;13
WER;198405;0
WER;198406;0
WER;198407;0
WER;198408;0
WER;198409;0
WER;198410;0
WER;198411;0
WER;198412;8
WER;198501;18
WER;198502;11
WER;198503;15
WER;198504;12
WER;198505;5
WER;198506;0
WER;198507;0
WER;198508;0
WER;198509;0
WER;198510;0
WER;198511;10
WER;198512;9
WER;198601;12
WER;198602;31
WER;198603;10
WER;198604;10
WER;198605;0
WER;198606;0
WER;198607;0
WER;198608;0
