 

stn;time;fu3010m1
IYRBW;200901;47.2
IYRBW;200902;-
IYRBW;200903;80.6
IYRBW;200904;47.9
IYRBW;200905;64.1
IYRBW;200906;54.4
IYRBW;200907;67.7
IYRBW;200908;60.1
IYRBW;200909;51.1
IYRBW;200910;96.5
IYRBW;200911;60.5
IYRBW;200912;77.0
IYRBW;201001;78.5
IYRBW;201002;61.9
IYRBW;201003;80.3
IYRBW;201004;58.7
IYRBW;201005;60.1
IYRBW;201006;68.4
IYRBW;201007;54.4
IYRBW;201008;64.8
IYRBW;201009;43.2
IYRBW;201010;57.6
IYRBW;201011;67.7
IYRBW;201012;103.0
IYRBW;201101;61.6
IYRBW;201102;56.2
IYRBW;201103;85.7
IYRBW;201104;69.5
IYRBW;201105;69.1
IYRBW;201106;60.5
IYRBW;201107;70.6
IYRBW;201108;67.0
IYRBW;201109;56.2
IYRBW;201110;360.0
IYRBW;201111;49.7
IYRBW;201112;84.2
IYRBW;201201;106.2
IYRBW;201202;97.2
IYRBW;201203;97.2
IYRBW;201204;86.4
IYRBW;201205;77.0
IYRBW;201206;58.7
IYRBW;201207;79.2
IYRBW;201208;75.6
IYRBW;201209;86.8
IYRBW;201210;48.2
IYRBW;201211;53.3
IYRBW;201212;86.0
IYRBW;201301;86.0
IYRBW;201302;77.4
IYRBW;201303;71.6
IYRBW;201304;68.0
IYRBW;201305;81.7
IYRBW;201306;78.8
IYRBW;201307;62.6
IYRBW;201308;99.7
IYRBW;201309;62.6
IYRBW;201310;73.1
IYRBW;201311;84.2
IYRBW;201312;100.1
IYRBW;201401;70.2
IYRBW;201402;75.6
IYRBW;201403;105.1
IYRBW;201404;64.4
IYRBW;201405;77.0
IYRBW;201406;68.4
IYRBW;201407;72.0
IYRBW;201408;50.0
IYRBW;201409;70.6
IYRBW;201410;94.0
IYRBW;201411;78.1
IYRBW;201412;107.6
IYRBW;201501;96.5
IYRBW;201502;87.1
IYRBW;201503;94.3
IYRBW;201504;86.0
IYRBW;201505;85.0
IYRBW;201506;52.6
IYRBW;201507;76.3
IYRBW;201508;55.8
IYRBW;201509;101.9
IYRBW;201510;42.8
IYRBW;201511;81.7
IYRBW;201512;96.1
IYRBW;201601;88.6
IYRBW;201602;87.8
IYRBW;201603;91.4
IYRBW;201604;77.8
IYRBW;201605;83.5
IYRBW;201606;66.2
IYRBW;201607;61.9
IYRBW;201608;56.2
IYRBW;201609;78.5
IYRBW;201610;62.6
IYRBW;201611;79.6
