 

stn;time;rre150yx
WEN;1923;45.7
WEN;1924;49.2
WEN;1925;43.0
WEN;1926;40.1
WEN;1927;58.6
WEN;1928;40.0
WEN;1929;33.3
WEN;1930;34.6
WEN;1931;45.7
WEN;1932;58.0
WEN;1933;26.6
WEN;1934;48.3
WEN;1935;48.5
WEN;1936;35.5
WEN;1937;47.0
WEN;1938;46.8
WEN;1939;38.3
WEN;1940;53.5
WEN;1941;34.1
WEN;1942;31.2
WEN;1943;28.2
WEN;1944;40.5
WEN;1945;30.7
WEN;1946;36.0
WEN;1947;17.4
WEN;1948;42.9
WEN;1949;36.8
WEN;1950;45.4
WEN;1951;38.0
WEN;1952;38.0
WEN;1953;60.2
WEN;1954;49.6
WEN;1955;53.8
WEN;1956;57.5
WEN;1957;25.5
WEN;1958;49.0
WEN;1959;35.0
WEN;1960;35.7
WEN;1961;30.5
WEN;1962;48.7
WEN;1963;50.3
WEN;1964;43.5
WEN;1965;41.2
WEN;1966;50.2
WEN;1967;29.2
WEN;1968;41.7
WEN;1969;31.8
WEN;1970;33.5
WEN;1971;37.7
WEN;1972;40.0
WEN;1973;63.5
WEN;1974;25.2
WEN;1975;34.5
WEN;1976;29.5
WEN;1977;45.0
WEN;1978;64.0
WEN;1979;57.6
WEN;1980;48.5
WEN;1981;48.5
WEN;1982;80.0
WEN;1983;50.5
WEN;1984;38.0
WEN;1985;23.2
WEN;1986;38.0
WEN;1987;40.8
WEN;1988;25.2
WEN;1989;23.0
WEN;1990;31.3
WEN;1991;44.9
WEN;1992;47.0
WEN;1993;29.7
