 

stn;time;rsd300y0
IYSAR;1971;3
IYSAR;1972;1
IYSAR;1973;3
IYSAR;1974;2
IYSAR;1975;6
IYSAR;1976;6
IYSAR;1977;4
IYSAR;1978;5
IYSAR;1979;7
IYSAR;1980;7
IYSAR;1981;8
IYSAR;1982;5
IYSAR;1983;3
IYSAR;1984;2
IYSAR;1985;4
IYSAR;1986;4
IYSAR;1987;8
IYSAR;1988;9
IYSAR;1989;5
IYSAR;1990;3
IYSAR;1991;2
IYSAR;1992;5
IYSAR;1993;3
IYSAR;1994;6
IYSAR;1995;4
IYSAR;1996;9
IYSAR;1997;6
IYSAR;1998;7
IYSAR;1999;6
IYSAR;2000;14
IYSAR;2001;2
IYSAR;2002;5
IYSAR;2003;3
IYSAR;2004;2
IYSAR;2005;1
IYSAR;2006;1
IYSAR;2007;1
IYSAR;2008;4
IYSAR;2009;11
IYSAR;2010;3
IYSAR;2011;5
IYSAR;2012;6
IYSAR;2013;5
IYSAR;2014;5
IYSAR;2015;3
IYSAR;2016;5
IYSAR;2017;7
IYSAR;2018;7
