 

stn;time;rhs150d0
ILZ;18920101;0.0
ILZ;18920102;0.0
ILZ;18920103;0.0
ILZ;18920104;0.0
ILZ;18920105;0.0
ILZ;18920106;0.0
ILZ;18920107;0.0
ILZ;18920108;6.8
ILZ;18920109;10.0
ILZ;18920110;0.0
ILZ;18920111;1.7
ILZ;18920112;0.0
ILZ;18920113;0.0
ILZ;18920114;11.4
ILZ;18920115;2.9
ILZ;18920116;0.0
ILZ;18920117;0.0
ILZ;18920118;0.0
ILZ;18920119;0.0
ILZ;18920120;0.0
ILZ;18920121;0.0
ILZ;18920122;0.0
ILZ;18920123;1.4
ILZ;18920124;0.0
ILZ;18920125;2.5
ILZ;18920126;0.1
ILZ;18920127;0.6
ILZ;18920128;2.1
ILZ;18920129;15.3
ILZ;18920130;0.0
ILZ;18920131;0.5
ILZ;18920201;0.0
ILZ;18920202;3.7
ILZ;18920203;2.6
ILZ;18920204;4.1
ILZ;18920205;14.4
ILZ;18920206;30.8
ILZ;18920207;16.0
ILZ;18920208;25.0
ILZ;18920209;0.5
ILZ;18920210;0.0
ILZ;18920211;0.0
ILZ;18920212;0.0
ILZ;18920213;2.6
ILZ;18920214;1.3
ILZ;18920215;1.1
ILZ;18920216;0.0
ILZ;18920217;0.0
ILZ;18920218;0.0
ILZ;18920219;4.2
ILZ;18920220;7.3
ILZ;18920221;0.0
ILZ;18920222;1.3
ILZ;18920223;0.0
ILZ;18920224;0.0
ILZ;18920225;0.0
ILZ;18920226;5.5
ILZ;18920227;0.0
ILZ;18920228;1.1
ILZ;18920229;0.0
ILZ;18920301;0.0
ILZ;18920302;2.1
ILZ;18920303;0.0
ILZ;18920304;0.0
ILZ;18920305;0.0
ILZ;18920306;0.0
ILZ;18920307;0.0
ILZ;18920308;0.0
ILZ;18920309;0.0
ILZ;18920310;3.2
ILZ;18920311;1.4
ILZ;18920312;0.0
ILZ;18920313;0.0
ILZ;18920314;11.8
ILZ;18920315;0.0
ILZ;18920316;5.1
ILZ;18920317;0.0
ILZ;18920318;0.0
ILZ;18920319;0.0
ILZ;18920320;0.0
ILZ;18920321;0.0
ILZ;18920322;0.0
ILZ;18920323;0.0
ILZ;18920324;0.0
ILZ;18920325;0.0
ILZ;18920326;0.0
ILZ;18920327;0.0
ILZ;18920328;0.8
ILZ;18920329;3.8
ILZ;18920330;0.0
ILZ;18920331;0.0
ILZ;18920401;0.0
ILZ;18920402;0.0
ILZ;18920403;0.0
ILZ;18920404;0.0
ILZ;18920405;0.0
ILZ;18920406;0.0
ILZ;18920407;0.0
ILZ;18920408;0.0
ILZ;18920409;0.0
ILZ;18920410;0.0
ILZ;18920411;0.0
ILZ;18920412;0.0
ILZ;18920413;0.0
ILZ;18920414;4.1
ILZ;18920415;8.2
ILZ;18920416;12.5
ILZ;18920417;0.0
ILZ;18920418;0.2
ILZ;18920419;3.5
ILZ;18920420;0.0
ILZ;18920421;0.0
ILZ;18920422;0.0
ILZ;18920423;0.0
ILZ;18920424;4.3
ILZ;18920425;2.5
