 

stn;time;fu3010m1
WAE;200708;54.4
WAE;200709;49.7
WAE;200710;42.8
WAE;200711;68.0
WAE;200712;78.1
WAE;200801;68.4
WAE;200802;63.0
WAE;200803;79.9
WAE;200804;67.3
WAE;200805;61.6
WAE;200806;76.0
WAE;200807;68.4
WAE;200808;56.2
WAE;200809;80.3
WAE;200810;46.1
WAE;200811;74.9
WAE;200812;59.0
WAE;200901;80.3
WAE;200902;96.8
WAE;200903;86.0
WAE;200904;90.4
WAE;200905;110.2
WAE;200906;60.5
WAE;200907;73.1
WAE;200908;63.4
WAE;200909;66.2
WAE;200910;67.7
WAE;200911;69.5
WAE;200912;57.2
WAE;201001;42.1
WAE;201002;76.0
WAE;201003;85.0
WAE;201004;50.4
WAE;201005;85.0
WAE;201006;92.9
WAE;201007;110.5
WAE;201008;60.1
WAE;201009;67.0
WAE;201010;70.9
WAE;201011;58.7
WAE;201012;69.5
WAE;201101;43.9
WAE;201102;34.2
WAE;201103;51.5
WAE;201104;42.1
WAE;201105;64.1
WAE;201106;78.1
WAE;201107;62.3
WAE;201108;100.4
WAE;201109;54.7
WAE;201110;57.6
WAE;201111;58.7
WAE;201112;90.7
WAE;201201;91.4
WAE;201202;72.0
WAE;201203;55.1
WAE;201204;87.1
WAE;201205;68.0
WAE;201206;78.1
WAE;201207;85.3
WAE;201208;79.6
WAE;201209;59.0
WAE;201210;60.1
WAE;201211;61.9
WAE;201212;94.0
WAE;201301;60.5
WAE;201302;68.0
WAE;201303;47.9
WAE;201304;56.9
WAE;201305;71.3
WAE;201306;76.7
WAE;201307;59.8
WAE;201308;117.0
WAE;201309;73.1
WAE;201310;59.8
WAE;201311;92.2
WAE;201312;80.3
WAE;201401;65.2
WAE;201402;69.8
WAE;201403;47.9
WAE;201404;68.0
WAE;201405;78.8
WAE;201406;90.0
WAE;201407;83.5
WAE;201408;79.2
WAE;201409;51.1
WAE;201410;93.2
WAE;201411;106.6
WAE;201412;57.6
WAE;201501;73.8
WAE;201502;49.7
WAE;201503;95.0
WAE;201504;65.9
WAE;201505;63.4
WAE;201506;79.2
WAE;201507;65.2
WAE;201508;78.5
WAE;201509;61.9
WAE;201510;51.5
WAE;201511;79.6
WAE;201512;65.2
WAE;201601;76.7
WAE;201602;92.2
WAE;201603;90.7
WAE;201604;79.2
WAE;201605;56.5
WAE;201606;70.6
WAE;201607;50.8
WAE;201608;61.2
WAE;201609;51.1
WAE;201610;50.4
WAE;201611;93.2
WAE;201612;26.6
WAE;201701;79.9
WAE;201702;76.7
WAE;201703;107.6
WAE;201704;57.2
WAE;201705;65.5
WAE;201706;88.6
WAE;201707;76.3
WAE;201708;88.9
WAE;201709;76.3
WAE;201710;58.7
