 

stn;time;hns000y0
STI;1966;315
STI;1967;256
STI;1968;289
STI;1969;273
STI;1970;312
STI;1971;159
STI;1972;124
STI;1973;279
STI;1974;196
STI;1975;175
STI;1976;210
STI;1977;326
STI;1978;260
STI;1979;321
STI;1980;284
STI;1981;395
STI;1982;162
STI;1983;205
STI;1984;211
STI;1985;236
STI;1986;287
STI;1987;177
STI;1988;350
STI;1989;22
STI;1990;125
STI;1991;146
STI;1992;83
STI;1993;134
STI;1994;91
STI;1995;242
