 

stn;time;hns000mx
HEI;195901;20
HEI;195902;10
HEI;195903;0
HEI;195904;0
HEI;195905;0
HEI;195906;0
HEI;195907;0
HEI;195908;0
HEI;195909;0
HEI;195910;0
HEI;195911;8
HEI;195912;0
HEI;196001;37
HEI;196002;9
HEI;196003;2
HEI;196004;16
HEI;196005;1
HEI;196006;0
HEI;196007;0
HEI;196008;0
HEI;196009;0
HEI;196010;5
HEI;196011;10
HEI;196012;9
HEI;196101;13
HEI;196102;14
HEI;196103;10
HEI;196104;0
HEI;196105;2
HEI;196106;0
HEI;196107;0
HEI;196108;0
HEI;196109;0
HEI;196110;0
HEI;196111;11
HEI;196112;9
HEI;196201;37
HEI;196202;18
HEI;196203;15
HEI;196204;13
HEI;196205;0
HEI;196206;8
HEI;196207;0
HEI;196208;0
HEI;196209;0
HEI;196210;2
HEI;196211;23
HEI;196212;30
HEI;196301;24
HEI;196302;28
HEI;196303;21
HEI;196304;0
HEI;196305;2
HEI;196306;0
HEI;196307;0
HEI;196308;0
HEI;196309;0
HEI;196310;0
HEI;196311;0
HEI;196312;8
HEI;196401;15
HEI;196402;15
HEI;196403;31
HEI;196404;4
HEI;196405;0
HEI;196406;0
HEI;196407;0
HEI;196408;0
HEI;196409;0
HEI;196410;1
HEI;196411;10
HEI;196412;27
HEI;196501;9
HEI;196502;18
HEI;196503;18
HEI;196504;17
HEI;196505;0
HEI;196506;0
HEI;196507;0
HEI;196508;0
HEI;196509;0
HEI;196510;0
HEI;196511;45
HEI;196512;16
HEI;196601;27
HEI;196602;4
HEI;196603;20
HEI;196604;0
HEI;196605;0
HEI;196606;0
HEI;196607;0
HEI;196608;0
HEI;196609;0
HEI;196610;3
HEI;196611;29
HEI;196612;19
HEI;196701;38
HEI;196702;12
HEI;196703;7
HEI;196704;6
HEI;196705;12
HEI;196706;0
HEI;196707;0
HEI;196708;0
HEI;196709;0
HEI;196710;0
HEI;196711;4
HEI;196712;25
HEI;196801;50
HEI;196802;10
HEI;196803;21
HEI;196804;18
HEI;196805;0
HEI;196806;0
HEI;196807;0
HEI;196808;0
HEI;196809;0
HEI;196810;0
HEI;196811;13
HEI;196812;25
HEI;196901;27
HEI;196902;13
HEI;196903;13
HEI;196904;17
HEI;196905;0
HEI;196906;0
HEI;196907;0
HEI;196908;0
HEI;196909;0
HEI;196910;0
HEI;196911;35
HEI;196912;26
HEI;197001;12
HEI;197002;35
HEI;197003;23
HEI;197004;10
HEI;197005;0
HEI;197006;0
HEI;197007;0
HEI;197008;0
HEI;197009;0
HEI;197010;3
HEI;197011;1
HEI;197012;15
HEI;197101;0
HEI;197102;17
HEI;197103;9
HEI;197104;3
HEI;197105;0
HEI;197106;0
HEI;197107;0
HEI;197108;0
HEI;197109;0
HEI;197110;3
HEI;197111;7
HEI;197112;7
HEI;197201;4
HEI;197202;4
HEI;197203;0
HEI;197204;16
HEI;197205;0
HEI;197206;0
HEI;197207;0
HEI;197208;0
HEI;197209;0
HEI;197210;3
HEI;197211;12
HEI;197212;1
HEI;197301;10
HEI;197302;14
HEI;197303;11
HEI;197304;18
HEI;197305;0
HEI;197306;0
HEI;197307;0
HEI;197308;0
HEI;197309;0
HEI;197310;0
HEI;197311;22
HEI;197312;8
HEI;197401;12
HEI;197402;18
HEI;197403;19
HEI;197404;5
HEI;197405;0
HEI;197406;0
HEI;197407;0
HEI;197408;0
HEI;197409;0
HEI;197410;27
HEI;197411;10
HEI;197412;12
HEI;197501;0
HEI;197502;5
HEI;197503;14
HEI;197504;19
HEI;197505;1
HEI;197506;0
HEI;197507;0
HEI;197508;0
HEI;197509;0
HEI;197510;0
HEI;197511;12
HEI;197512;8
HEI;197601;20
HEI;197602;11
HEI;197603;8
HEI;197604;16
HEI;197605;0
HEI;197606;0
HEI;197607;0
HEI;197608;0
HEI;197609;0
HEI;197610;0
HEI;197611;10
HEI;197612;15
HEI;197701;13
HEI;197702;6
HEI;197703;15
HEI;197704;22
HEI;197705;0
HEI;197706;0
HEI;197707;0
HEI;197708;0
HEI;197709;0
HEI;197710;0
HEI;197711;15
HEI;197712;5
HEI;197801;15
HEI;197802;31
HEI;197803;13
HEI;197804;13
HEI;197805;0
HEI;197806;0
HEI;197807;0
HEI;197808;0
HEI;197809;0
HEI;197810;0
HEI;197811;41
HEI;197812;1
HEI;197901;18
HEI;197902;9
HEI;197903;11
HEI;197904;20
HEI;197905;6
HEI;197906;0
HEI;197907;0
HEI;197908;0
HEI;197909;3
HEI;197910;0
HEI;197911;25
HEI;197912;25
HEI;198001;15
HEI;198002;0
HEI;198003;12
HEI;198004;23
HEI;198005;0
HEI;198006;0
HEI;198007;0
HEI;198008;0
HEI;198009;0
HEI;198010;0
HEI;198011;12
HEI;198012;19
HEI;198101;18
HEI;198102;15
HEI;198103;20
HEI;198104;4
HEI;198105;1
HEI;198106;0
HEI;198107;0
