 

stn;time;tre200d0
DLGOT;20200829;15.2
DLGOT;20200830;14.8
DLGOT;20200831;14.4
DLGOT;20200901;13.8
DLGOT;20200902;12.8
DLGOT;20200903;14.7
DLGOT;20200904;19.3
DLGOT;20200905;-
DLGOT;20200906;-
DLGOT;20200907;-
DLGOT;20200908;14.0
DLGOT;20200909;15.4
DLGOT;20200910;15.8
DLGOT;20200911;16.3
DLGOT;20200912;17.7
DLGOT;20200913;17.7
DLGOT;20200914;18.3
DLGOT;20200915;18.6
DLGOT;20200916;18.9
DLGOT;20200917;17.9
DLGOT;20200918;13.3
DLGOT;20200919;12.3
DLGOT;20200920;12.8
DLGOT;20200921;14.3
DLGOT;20200922;16.0
DLGOT;20200923;15.1
DLGOT;20200924;15.1
DLGOT;20200925;10.2
DLGOT;20200926;7.6
DLGOT;20200927;8.9
DLGOT;20200928;7.8
DLGOT;20200929;11.5
DLGOT;20200930;11.3
DLGOT;20201001;11.1
DLGOT;20201002;14.4
DLGOT;20201003;13.0
DLGOT;20201004;10.1
DLGOT;20201005;11.4
DLGOT;20201006;12.0
DLGOT;20201007;10.7
DLGOT;20201008;11.5
DLGOT;20201009;12.4
DLGOT;20201010;9.6
DLGOT;20201011;7.4
DLGOT;20201012;6.8
DLGOT;20201013;7.0
DLGOT;20201014;6.6
DLGOT;20201015;7.9
DLGOT;20201016;8.4
DLGOT;20201017;7.5
DLGOT;20201018;6.7
DLGOT;20201019;5.4
DLGOT;20201020;5.4
DLGOT;20201021;8.6
DLGOT;20201022;8.7
DLGOT;20201023;12.6
DLGOT;20201024;11.2
DLGOT;20201025;8.1
DLGOT;20201026;8.7
DLGOT;20201027;6.5
DLGOT;20201028;5.1
DLGOT;20201029;8.9
DLGOT;20201030;11.4
DLGOT;20201031;10.0
DLGOT;20201101;7.7
DLGOT;20201102;14.7
DLGOT;20201103;12.1
DLGOT;20201104;8.8
DLGOT;20201105;6.4
DLGOT;20201106;2.6
DLGOT;20201107;2.3
DLGOT;20201108;1.7
DLGOT;20201109;2.6
DLGOT;20201110;5.3
DLGOT;20201111;5.8
DLGOT;20201112;6.1
DLGOT;20201113;6.7
DLGOT;20201114;7.2
DLGOT;20201115;3.8
DLGOT;20201116;7.2
DLGOT;20201117;6.8
DLGOT;20201118;3.6
DLGOT;20201119;3.9
DLGOT;20201120;3.2
DLGOT;20201121;-0.4
DLGOT;20201122;0.0
DLGOT;20201123;3.4
DLGOT;20201124;2.9
DLGOT;20201125;0.7
DLGOT;20201126;-0.8
DLGOT;20201127;-1.4
DLGOT;20201128;-1.5
DLGOT;20201129;-1.9
DLGOT;20201130;-2.4
DLGOT;20201201;-1.3
DLGOT;20201202;-1.7
DLGOT;20201203;-1.6
DLGOT;20201204;0.3
DLGOT;20201205;1.8
DLGOT;20201206;2.4
DLGOT;20201207;1.1
DLGOT;20201208;-0.2
DLGOT;20201209;1.0
DLGOT;20201210;1.2
DLGOT;20201211;0.5
DLGOT;20201212;1.6
DLGOT;20201213;3.2
DLGOT;20201214;4.0
DLGOT;20201215;2.7
DLGOT;20201216;2.5
DLGOT;20201217;1.9
DLGOT;20201218;1.7
DLGOT;20201219;0.2
DLGOT;20201220;0.3
DLGOT;20201221;1.9
DLGOT;20201222;7.7
DLGOT;20201223;9.3
DLGOT;20201224;6.9
DLGOT;20201225;1.8
DLGOT;20201226;-0.9
DLGOT;20201227;-3.1
DLGOT;20201228;0.0
DLGOT;20201229;0.9
DLGOT;20201230;-0.3
DLGOT;20201231;-0.7
DLGOT;20210101;-2.0
DLGOT;20210102;-2.2
DLGOT;20210103;-0.6
DLGOT;20210104;-0.4
DLGOT;20210105;-0.1
DLGOT;20210106;0.2
DLGOT;20210107;0.1
DLGOT;20210108;-0.9
DLGOT;20210109;-3.1
DLGOT;20210110;-4.9
DLGOT;20210111;-7.6
DLGOT;20210112;-1.8
DLGOT;20210113;0.6
DLGOT;20210114;-0.3
DLGOT;20210115;-3.3
DLGOT;20210116;-2.6
DLGOT;20210117;-4.4
DLGOT;20210118;0.4
DLGOT;20210119;0.0
DLGOT;20210120;-1.0
DLGOT;20210121;-1.1
DLGOT;20210122;2.5
DLGOT;20210123;1.4
DLGOT;20210124;0.5
DLGOT;20210125;-3.0
DLGOT;20210126;-0.5
DLGOT;20210127;-0.9
DLGOT;20210128;3.7
DLGOT;20210129;7.7
DLGOT;20210130;4.2
DLGOT;20210131;-0.3
DLGOT;20210201;0.8
DLGOT;20210202;6.6
DLGOT;20210203;9.4
DLGOT;20210204;6.3
DLGOT;20210205;5.5
DLGOT;20210206;5.2
DLGOT;20210207;2.7
DLGOT;20210208;0.9
DLGOT;20210209;-1.2
DLGOT;20210210;-3.3
DLGOT;20210211;-8.4
DLGOT;20210212;-9.1
DLGOT;20210213;-9.2
DLGOT;20210214;-8.6
DLGOT;20210215;-4.8
DLGOT;20210216;-0.1
DLGOT;20210217;4.4
DLGOT;20210218;3.8
DLGOT;20210219;4.6
DLGOT;20210220;6.4
DLGOT;20210221;3.5
DLGOT;20210222;4.3
DLGOT;20210223;4.1
DLGOT;20210224;5.2
DLGOT;20210225;5.4
DLGOT;20210226;7.3
DLGOT;20210227;3.9
DLGOT;20210228;2.2
DLGOT;20210301;3.9
DLGOT;20210302;3.4
DLGOT;20210303;2.4
DLGOT;20210304;6.6
DLGOT;20210305;1.9
DLGOT;20210306;-1.5
DLGOT;20210307;-0.3
DLGOT;20210308;0.7
DLGOT;20210309;1.9
DLGOT;20210310;2.7
DLGOT;20210311;6.9
DLGOT;20210312;6.2
DLGOT;20210313;7.8
DLGOT;20210314;3.3
DLGOT;20210315;3.4
DLGOT;20210316;3.1
DLGOT;20210317;2.2
DLGOT;20210318;1.5
DLGOT;20210319;0.2
DLGOT;20210320;-1.4
DLGOT;20210321;0.5
DLGOT;20210322;3.1
DLGOT;20210323;3.7
DLGOT;20210324;5.8
DLGOT;20210325;6.5
DLGOT;20210326;8.7
DLGOT;20210327;8.1
DLGOT;20210328;7.8
DLGOT;20210329;9.8
DLGOT;20210330;10.5
DLGOT;20210331;11.9
DLGOT;20210401;13.4
DLGOT;20210402;8.6
DLGOT;20210403;5.1
DLGOT;20210404;5.2
DLGOT;20210405;5.2
DLGOT;20210406;0.0
DLGOT;20210407;0.8
DLGOT;20210408;1.8
DLGOT;20210409;5.7
DLGOT;20210410;9.1
DLGOT;20210411;11.0
DLGOT;20210412;4.3
DLGOT;20210413;2.3
DLGOT;20210414;2.8
