 

stn;time;rti150yx
BEF;1961;19610712
BEF;1962;19620513
BEF;1963;19631007
BEF;1964;19640504
BEF;1965;19650610
BEF;1966;19660717
BEF;1967;19670909
BEF;1968;19680921
BEF;1969;19690826
BEF;1970;19700809
BEF;1971;19710811
BEF;1972;19721122
BEF;1973;19731007
BEF;1974;19740827
BEF;1975;19750821
BEF;1976;19760601
BEF;1977;19770731
BEF;1978;19780807
BEF;1979;19790921
BEF;1980;19800124
BEF;1981;19810928
BEF;1982;19820108
BEF;1983;19830621
BEF;1984;19840905
BEF;1985;19850825
BEF;1986;19860409
BEF;1987;19870615
BEF;1988;19880604
BEF;1989;19890731
BEF;1990;19900627
BEF;1991;19910511
BEF;1992;19920624
