 

stn;time;fu3010m1
GSB;198111;120.2
GSB;198112;136.4
GSB;198201;120.2
GSB;198202;72.7
GSB;198203;168.1
GSB;198204;86.0
GSB;198205;75.6
GSB;198206;86.0
GSB;198207;92.9
GSB;198208;87.8
GSB;198209;90.0
GSB;198210;104.8
GSB;198211;111.2
GSB;198212;124.2
GSB;198301;174.6
GSB;198302;132.1
GSB;198303;116.3
GSB;198304;100.1
GSB;198305;96.5
GSB;198306;73.8
GSB;198307;98.6
GSB;198308;73.1
GSB;198309;89.3
GSB;198310;103.0
GSB;198311;128.2
GSB;198312;141.5
GSB;198401;158.0
GSB;198402;158.0
GSB;198403;107.6
GSB;198404;80.3
GSB;198405;89.3
GSB;198406;85.3
GSB;198407;99.7
GSB;198408;63.7
GSB;198409;92.5
GSB;198410;104.0
GSB;198411;118.1
GSB;198412;89.6
GSB;198501;106.9
GSB;198502;118.4
GSB;198503;91.1
GSB;198504;103.7
GSB;198505;85.0
GSB;198506;106.9
GSB;198507;81.4
GSB;198508;98.6
GSB;198509;76.3
GSB;198510;64.8
GSB;198511;111.2
GSB;198512;85.3
GSB;198601;134.6
GSB;198602;82.1
GSB;198603;98.3
GSB;198604;102.2
GSB;198605;114.5
GSB;198606;80.3
GSB;198607;105.5
GSB;198608;101.9
GSB;198609;78.8
GSB;198610;93.2
GSB;198611;95.8
GSB;198612;191.5
GSB;198701;128.9
GSB;198702;93.6
GSB;198703;114.5
GSB;198704;124.9
GSB;198705;104.0
GSB;198706;103.7
GSB;198707;81.0
GSB;198708;95.4
GSB;198709;95.8
