 

stn;time;rre150yx
GIN;1900;53.5
GIN;1901;49.2
GIN;1902;51.5
GIN;1903;40.9
GIN;1904;42.3
GIN;1905;49.2
GIN;1906;70.2
GIN;1907;41.5
GIN;1908;51.8
GIN;1909;42.0
GIN;1910;77.6
GIN;1911;28.7
GIN;1912;64.1
GIN;1913;40.5
GIN;1914;36.0
GIN;1915;33.0
GIN;1916;41.6
GIN;1917;54.2
GIN;1918;47.5
GIN;1919;37.7
GIN;1920;35.0
GIN;1921;48.2
GIN;1922;41.8
GIN;1923;35.5
GIN;1924;57.5
GIN;1925;69.0
GIN;1926;38.3
GIN;1927;39.5
GIN;1928;57.0
GIN;1929;38.0
GIN;1930;52.2
GIN;1931;71.0
GIN;1932;60.0
GIN;1933;60.8
GIN;1934;88.0
GIN;1935;40.6
GIN;1936;38.9
GIN;1937;31.0
GIN;1938;52.1
GIN;1939;53.6
GIN;1940;57.8
GIN;1941;48.3
GIN;1942;42.2
GIN;1943;33.8
GIN;1944;45.1
GIN;1945;54.4
GIN;1946;67.2
GIN;1947;44.2
GIN;1948;45.8
GIN;1949;26.0
GIN;1950;49.1
GIN;1951;43.0
GIN;1952;43.2
GIN;1953;80.4
GIN;1954;63.8
GIN;1955;59.3
GIN;1956;43.7
GIN;1957;56.7
GIN;1958;50.2
GIN;1959;51.7
GIN;1960;61.5
GIN;1961;46.2
GIN;1962;45.4
GIN;1963;52.5
GIN;1964;54.5
GIN;1965;35.0
GIN;1966;43.2
GIN;1967;42.2
GIN;1968;73.6
GIN;1969;36.7
GIN;1970;52.7
GIN;1971;39.4
GIN;1972;57.2
GIN;1973;73.8
GIN;1974;54.9
GIN;1975;70.5
GIN;1976;66.7
GIN;1977;65.5
GIN;1978;112.2
GIN;1979;46.5
GIN;1980;39.9
GIN;1981;143.2
GIN;1982;56.7
GIN;1983;58.2
GIN;1984;97.9
GIN;1985;48.1
GIN;1986;56.6
GIN;1987;58.0
GIN;1988;63.3
GIN;1989;47.7
GIN;1990;47.0
GIN;1991;56.7
GIN;1992;73.7
GIN;1993;60.2
GIN;1994;57.5
GIN;1995;45.6
GIN;1996;43.6
GIN;1997;47.6
GIN;1998;54.6
GIN;1999;74.0
GIN;2000;74.3
GIN;2001;41.2
GIN;2002;49.8
GIN;2003;49.5
GIN;2004;49.1
GIN;2005;60.3
GIN;2006;46.4
GIN;2007;77.2
GIN;2008;48.0
GIN;2009;62.2
GIN;2010;65.9
GIN;2011;61.8
