 

stn;time;rre150y0
MGB;1973;1228.7
MGB;1974;1391.0
MGB;1975;1272.1
MGB;1976;1154.0
MGB;1977;1469.9
MGB;1978;1412.3
MGB;1979;1376.7
MGB;1980;1417.5
MGB;1981;1555.8
MGB;1982;1248.9
MGB;1983;1202.7
MGB;1984;1348.2
MGB;1985;1205.7
MGB;1986;1399.7
MGB;1987;1370.6
MGB;1988;1579.7
MGB;1989;1294.1
MGB;1990;1515.8
MGB;1991;1160.6
MGB;1992;1291.2
MGB;1993;1344.7
MGB;1994;1511.5
MGB;1995;1647.1
MGB;1996;1220.4
MGB;1997;1113.0
MGB;1998;1277.4
MGB;1999;1679.1
MGB;2000;1492.9
MGB;2001;1409.7
MGB;2002;1720.7
MGB;2003;1066.3
MGB;2004;1263.1
MGB;2005;1246.7
MGB;2006;1367.1
MGB;2007;1357.2
MGB;2008;1294.2
MGB;2009;1210.2
MGB;2010;1555.8
MGB;2011;1154.5
MGB;2012;1518.0
MGB;2013;1443.0
MGB;2014;1273.4
MGB;2015;1210.2
MGB;2016;1505.5
MGB;2017;1433.0
MGB;2018;1098.8
MGB;2019;1377.4
MGB;2020;1309.6
